node_id,x_coord,y_coord,Centroid,zone_id,geometry
15739,-111.85695700000001,33.445716,,,POINT (-111.85695700000001 33.445716)
15740,-111.86064499999999,33.444681,,,POINT (-111.86064499999999 33.444681)
15741,-111.858149,33.44455,,,POINT (-111.858149 33.44455)
15742,-111.856509,33.444919,,,POINT (-111.856509 33.444919)
15743,-111.85646299999999,33.444749,,,POINT (-111.85646299999999 33.444749)
15744,-111.85625700000001,33.4451,,,POINT (-111.85625700000001 33.4451)
15745,-111.855346,33.446419,,,POINT (-111.855346 33.446419)
15746,-111.85633,33.446233,,,POINT (-111.85633 33.446233)
15747,-111.85621599999999,33.445997999999996,,,POINT (-111.85621599999999 33.445997999999996)
15748,-111.85651000000001,33.445668,,,POINT (-111.85651000000001 33.445668)
15749,-111.856524,33.445939,,,POINT (-111.856524 33.445939)
15750,-111.85625700000001,33.445602,,,POINT (-111.85625700000001 33.445602)
15751,-111.85625800000001,33.444526,,,POINT (-111.85625800000001 33.444526)
15752,-111.856493,33.445327,,,POINT (-111.856493 33.445327)
15753,-111.856334,33.444395,,,POINT (-111.856334 33.444395)
15754,-111.85730500000001,33.454382,,,POINT (-111.85730500000001 33.454382)
15755,-111.84471599999999,33.432159000000006,,,POINT (-111.84471599999999 33.432159000000006)
15756,-111.83993000000001,33.432907,,,POINT (-111.83993000000001 33.432907)
15757,-111.844705,33.429562,,,POINT (-111.844705 33.429562)
37219,-111.84608899999999,33.429549,,,POINT (-111.84608899999999 33.429549)
15758,-111.844103,33.434712,,,POINT (-111.844103 33.434712)
31044,-111.83988899999999,33.436743,,,POINT (-111.83988899999999 33.436743)
31036,-111.83988899999999,33.436918,,,POINT (-111.83988899999999 33.436918)
1332,-111.847729,33.447961,X,1332.0,POINT (-111.847729 33.447961)
15759,-111.845726,33.451469,,,POINT (-111.845726 33.451469)
15760,-111.84526799999999,33.453263,,,POINT (-111.84526799999999 33.453263)
15761,-111.846733,33.452453999999996,,,POINT (-111.846733 33.452453999999996)
15762,-111.851914,33.448636,,,POINT (-111.851914 33.448636)
