node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,production,attraction,geometry
26875,,-112.080421,33.476678,,,0,0.100000,0.100000,"POINT (-112.080421 33.476678)"
11377,,-112.078210,33.476670,,,0,0.100000,0.100000,"POINT (-112.078210 33.476670)"
11381,,-112.108303,33.524075,,,0,0.100000,0.100000,"POINT (-112.108303 33.524075)"
11382,,-112.099790,33.519889,,,0,0.100000,0.100000,"POINT (-112.099790 33.519889)"
11383,,-112.099840,33.513243,,,0,0.100000,0.100000,"POINT (-112.099840 33.513243)"
11384,,-112.086793,33.523928,,,0,0.100000,0.100000,"POINT (-112.086793 33.523928)"
11385,,-112.078021,33.523820,,,0,0.100000,0.100000,"POINT (-112.078021 33.523820)"
11386,,-112.099899,33.502279,,,0,0.100000,0.100000,"POINT (-112.099899 33.502279)"
11387,,-112.104170,33.524102,,,0,0.100000,0.100000,"POINT (-112.104170 33.524102)"
11389,,-112.099579,33.538638,,,0,0.100000,0.100000,"POINT (-112.099579 33.538638)"
11390,,-112.094774,33.538557,,,0,0.100000,0.100000,"POINT (-112.094774 33.538557)"
11391,,-112.099646,33.531385,,,0,0.100000,0.100000,"POINT (-112.099646 33.531385)"
11392,,-112.095497,33.531317,,,0,0.100000,0.100000,"POINT (-112.095497 33.531317)"
11393,,-112.112427,33.527658,,,0,0.100000,0.100000,"POINT (-112.112427 33.527658)"
11394,,-112.112417,33.520196,,,0,0.100000,0.100000,"POINT (-112.112417 33.520196)"
11395,,-112.099706,33.524132,,,0,0.100000,0.100000,"POINT (-112.099706 33.524132)"
11396,,-112.095430,33.524061,,,0,0.100000,0.100000,"POINT (-112.095430 33.524061)"
11397,,-112.116910,33.524017,,,0,0.100000,0.100000,"POINT (-112.116910 33.524017)"
11398,,-112.116942,33.516789,,,0,0.100000,0.100000,"POINT (-112.116942 33.516789)"
11399,,-112.091151,33.523990,,,0,0.100000,0.100000,"POINT (-112.091151 33.523990)"
11400,,-112.091150,33.520349,,,0,0.100000,0.100000,"POINT (-112.091150 33.520349)"
11401,,-112.082422,33.523848,,,0,0.100000,0.100000,"POINT (-112.082422 33.523848)"
11402,,-112.082422,33.520221,,,0,0.100000,0.100000,"POINT (-112.082422 33.520221)"
11403,,-112.073710,33.523788,,,0,0.100000,0.100000,"POINT (-112.073710 33.523788)"
11404,,-112.073661,33.520172,,,0,0.100000,0.100000,"POINT (-112.073661 33.520172)"
11405,,-112.112151,33.520214,,,0,0.100000,0.100000,"POINT (-112.112151 33.520214)"
11406,,-112.112168,33.527718,,,0,0.100000,0.100000,"POINT (-112.112168 33.527718)"
11407,,-112.111951,33.522039,,,0,0.100000,0.100000,"POINT (-112.111951 33.522039)"
11408,,-112.099792,33.516884,,,0,0.100000,0.100000,"POINT (-112.099792 33.516884)"
11409,,-112.095556,33.516805,,,0,0.100000,0.100000,"POINT (-112.095556 33.516805)"
11410,,-112.099885,33.509612,,,0,0.100000,0.100000,"POINT (-112.099885 33.509612)"
11411,,-112.095620,33.509547,,,0,0.100000,0.100000,"POINT (-112.095620 33.509547)"
11412,,-112.099910,33.495027,,,0,0.100000,0.100000,"POINT (-112.099910 33.495027)"
11413,,-112.095649,33.495000,,,0,0.100000,0.100000,"POINT (-112.095649 33.495000)"
11414,,-112.112364,33.527659,,,0,0.100000,0.100000,"POINT (-112.112364 33.527659)"
11415,,-112.112361,33.520196,,,0,0.100000,0.100000,"POINT (-112.112361 33.520196)"
11416,,-112.112200,33.520202,,,0,0.100000,0.100000,"POINT (-112.112200 33.520202)"
11417,,-112.112231,33.527723,,,0,0.100000,0.100000,"POINT (-112.112231 33.527723)"
11418,,-112.099896,33.520581,,,0,0.100000,0.100000,"POINT (-112.099896 33.520581)"
11419,,-112.098858,33.509508,,,0,0.100000,0.100000,"POINT (-112.098858 33.509508)"
11420,,-112.112102,33.516785,,,0,0.100000,0.100000,"POINT (-112.112102 33.516785)"
11421,,-112.099183,33.518896,,,0,0.100000,0.100000,"POINT (-112.099183 33.518896)"
11422,,-112.098842,33.509014,,,0,0.100000,0.100000,"POINT (-112.098842 33.509014)"
11425,,-112.099647,33.548446,,,0,0.100000,0.100000,"POINT (-112.099647 33.548446)"
11426,,-112.099616,33.534485,,,0,0.100000,0.100000,"POINT (-112.099616 33.534485)"
11427,,-112.099674,33.527760,,,0,0.100000,0.100000,"POINT (-112.099674 33.527760)"
11428,,-112.099729,33.538313,,,0,0.100000,0.100000,"POINT (-112.099729 33.538313)"
11424,,-112.112611,33.521857,,,0,0.100000,0.100000,"POINT (-112.112611 33.521857)"
11485,,-112.112514,33.516761,,,0,0.100000,0.100000,"POINT (-112.112514 33.516761)"
11380,,-112.114652,33.524026,,,0,0.100000,0.100000,"POINT (-112.114652 33.524026)"
11429,,-112.117033,33.502192,,,0,0.100000,0.100000,"POINT (-112.117033 33.502192)"
11430,,-112.114777,33.509460,,,0,0.100000,0.100000,"POINT (-112.114777 33.509460)"
11431,,-112.112565,33.502224,,,0,0.100000,0.100000,"POINT (-112.112565 33.502224)"
11432,,-112.099895,33.504121,,,0,0.100000,0.100000,"POINT (-112.099895 33.504121)"
11433,,-112.112816,33.508047,,,0,0.100000,0.100000,"POINT (-112.112816 33.508047)"
11434,,-112.113067,33.502221,,,0,0.100000,0.100000,"POINT (-112.113067 33.502221)"
11435,,-112.116985,33.509456,,,0,0.100000,0.100000,"POINT (-112.116985 33.509456)"
11436,,-112.112503,33.505253,,,0,0.100000,0.100000,"POINT (-112.112503 33.505253)"
11437,,-112.112227,33.513244,,,0,0.100000,0.100000,"POINT (-112.112227 33.513244)"
11438,,-112.112066,33.508125,,,0,0.100000,0.100000,"POINT (-112.112066 33.508125)"
11439,,-112.112755,33.505300,,,0,0.100000,0.100000,"POINT (-112.112755 33.505300)"
11440,,-112.112931,33.502222,,,0,0.100000,0.100000,"POINT (-112.112931 33.502222)"
11441,,-112.114817,33.494984,,,0,0.100000,0.100000,"POINT (-112.114817 33.494984)"
11442,,-112.117053,33.494945,,,0,0.100000,0.100000,"POINT (-112.117053 33.494945)"
11443,,-112.112770,33.502210,,,0,0.100000,0.100000,"POINT (-112.112770 33.502210)"
11444,,-112.112500,33.506509,,,0,0.100000,0.100000,"POINT (-112.112500 33.506509)"
11445,,-112.112598,33.506520,,,0,0.100000,0.100000,"POINT (-112.112598 33.506520)"
11446,,-112.112861,33.502222,,,0,0.100000,0.100000,"POINT (-112.112861 33.502222)"
41424,,-112.116963,33.513235,,,0,0.100000,0.100000,"POINT (-112.116963 33.513235)"
11447,,-112.125588,33.494945,,,0,0.100000,0.100000,"POINT (-112.125588 33.494945)"
11448,,-112.126726,33.494945,,,0,0.100000,0.100000,"POINT (-112.126726 33.494945)"
11449,,-112.103114,33.494970,,,0,0.100000,0.100000,"POINT (-112.103114 33.494970)"
11450,,-112.108322,33.495028,,,0,0.100000,0.100000,"POINT (-112.108322 33.495028)"
11451,,-112.113365,33.496675,,,0,0.100000,0.100000,"POINT (-112.113365 33.496675)"
11452,,-112.113050,33.499225,,,0,0.100000,0.100000,"POINT (-112.113050 33.499225)"
11453,,-112.112812,33.499284,,,0,0.100000,0.100000,"POINT (-112.112812 33.499284)"
11457,,-112.112894,33.498093,,,0,0.100000,0.100000,"POINT (-112.112894 33.498093)"
11455,,-112.112624,33.496160,,,0,0.100000,0.100000,"POINT (-112.112624 33.496160)"
11458,,-112.112697,33.497919,,,0,0.100000,0.100000,"POINT (-112.112697 33.497919)"
27184,,-112.107231,33.495014,,,0,0.100000,0.100000,"POINT (-112.107231 33.495014)"
27187,,-112.099910,33.499650,,,0,0.100000,0.100000,"POINT (-112.099910 33.499650)"
40854,,-112.113069,33.498055,,,0,0.100000,0.100000,"POINT (-112.113069 33.498055)"
11459,,-112.113244,33.491939,,,0,0.100000,0.100000,"POINT (-112.113244 33.491939)"
11460,,-112.112209,33.494879,,,0,0.100000,0.100000,"POINT (-112.112209 33.494879)"
11461,,-112.111181,33.495014,,,0,0.100000,0.100000,"POINT (-112.111181 33.495014)"
11462,,-112.111349,33.495124,,,0,0.100000,0.100000,"POINT (-112.111349 33.495124)"
11463,,-112.112815,33.495110,,,0,0.100000,0.100000,"POINT (-112.112815 33.495110)"
11454,,-112.112584,33.495334,,,0,0.100000,0.100000,"POINT (-112.112584 33.495334)"
11464,,-112.112877,33.494869,,,0,0.100000,0.100000,"POINT (-112.112877 33.494869)"
11467,,-112.113165,33.495107,,,0,0.100000,0.100000,"POINT (-112.113165 33.495107)"
11468,,-112.113697,33.495103,,,0,0.100000,0.100000,"POINT (-112.113697 33.495103)"
11469,,-112.114602,33.494843,,,0,0.100000,0.100000,"POINT (-112.114602 33.494843)"
11470,,-112.113090,33.494865,,,0,0.100000,0.100000,"POINT (-112.113090 33.494865)"
11471,,-112.113420,33.495821,,,0,0.100000,0.100000,"POINT (-112.113420 33.495821)"
11472,,-112.113424,33.495139,,,0,0.100000,0.100000,"POINT (-112.113424 33.495139)"
11474,,-112.112581,33.494184,,,0,0.100000,0.100000,"POINT (-112.112581 33.494184)"
37306,,-112.113426,33.495092,,,0,0.100000,0.100000,"POINT (-112.113426 33.495092)"
11473,,-112.113423,33.494905,,,0,0.100000,0.100000,"POINT (-112.113423 33.494905)"
37309,,-112.112580,33.494882,,,0,0.100000,0.100000,"POINT (-112.112580 33.494882)"
11466,,-112.112595,33.495059,,,0,0.100000,0.100000,"POINT (-112.112595 33.495059)"
37307,,-112.113425,33.494870,,,0,0.100000,0.100000,"POINT (-112.113425 33.494870)"
11465,,-112.112577,33.494836,,,0,0.100000,0.100000,"POINT (-112.112577 33.494836)"
37308,,-112.112584,33.495123,,,0,0.100000,0.100000,"POINT (-112.112584 33.495123)"
11475,,-112.112707,33.502210,,,0,0.100000,0.100000,"POINT (-112.112707 33.502210)"
11456,,-112.113012,33.498053,,,0,0.100000,0.100000,"POINT (-112.113012 33.498053)"
11476,,-112.108218,33.509571,,,0,0.100000,0.100000,"POINT (-112.108218 33.509571)"
25392,,-112.108250,33.516845,,,0,0.100000,0.100000,"POINT (-112.108250 33.516845)"
11477,,-112.112459,33.513889,,,0,0.100000,0.100000,"POINT (-112.112459 33.513889)"
11478,,-112.112806,33.510610,,,0,0.100000,0.100000,"POINT (-112.112806 33.510610)"
11479,,-112.112179,33.516779,,,0,0.100000,0.100000,"POINT (-112.112179 33.516779)"
11480,,-112.111898,33.510156,,,0,0.100000,0.100000,"POINT (-112.111898 33.510156)"
11481,,-112.112375,33.516749,,,0,0.100000,0.100000,"POINT (-112.112375 33.516749)"
11482,,-112.112407,33.512557,,,0,0.100000,0.100000,"POINT (-112.112407 33.512557)"
11483,,-112.112302,33.512411,,,0,0.100000,0.100000,"POINT (-112.112302 33.512411)"
11484,,-112.112263,33.516779,,,0,0.100000,0.100000,"POINT (-112.112263 33.516779)"
11486,,-112.102808,33.509593,,,0,0.100000,0.100000,"POINT (-112.102808 33.509593)"
25393,,-112.103727,33.516866,,,0,0.100000,0.100000,"POINT (-112.103727 33.516866)"
11487,,-112.111952,33.508924,,,0,0.100000,0.100000,"POINT (-112.111952 33.508924)"
11488,,-112.111595,33.509447,,,0,0.100000,0.100000,"POINT (-112.111595 33.509447)"
37298,,-112.111929,33.509411,,,0,0.100000,0.100000,"POINT (-112.111929 33.509411)"
11489,,-112.113974,33.509466,,,0,0.100000,0.100000,"POINT (-112.113974 33.509466)"
11490,,-112.113881,33.509368,,,0,0.100000,0.100000,"POINT (-112.113881 33.509368)"
11491,,-112.112426,33.509571,,,0,0.100000,0.100000,"POINT (-112.112426 33.509571)"
11492,,-112.112875,33.508975,,,0,0.100000,0.100000,"POINT (-112.112875 33.508975)"
11493,,-112.112442,33.509420,,,0,0.100000,0.100000,"POINT (-112.112442 33.509420)"
11495,,-112.110938,33.509637,,,0,0.100000,0.100000,"POINT (-112.110938 33.509637)"
37300,,-112.112852,33.509414,,,0,0.100000,0.100000,"POINT (-112.112852 33.509414)"
11496,,-112.112765,33.506472,,,0,0.100000,0.100000,"POINT (-112.112765 33.506472)"
11497,,-112.112114,33.512535,,,0,0.100000,0.100000,"POINT (-112.112114 33.512535)"
11498,,-112.113203,33.509555,,,0,0.100000,0.100000,"POINT (-112.113203 33.509555)"
11494,,-112.112846,33.510081,,,0,0.100000,0.100000,"POINT (-112.112846 33.510081)"
37299,,-112.112850,33.509574,,,0,0.100000,0.100000,"POINT (-112.112850 33.509574)"
37297,,-112.111927,33.509590,,,0,0.100000,0.100000,"POINT (-112.111927 33.509590)"
11499,,-112.110707,33.509566,,,0,0.100000,0.100000,"POINT (-112.110707 33.509566)"
11500,,-112.112444,33.516717,,,0,0.100000,0.100000,"POINT (-112.112444 33.516717)"
11501,,-112.116944,33.545845,,,0,0.100000,0.100000,"POINT (-112.116944 33.545845)"
27194,,-112.112592,33.531316,,,0,0.100000,0.100000,"POINT (-112.112592 33.531316)"
11503,,-112.112475,33.543100,,,0,0.100000,0.100000,"POINT (-112.112475 33.543100)"
11504,,-112.112451,33.535191,,,0,0.100000,0.100000,"POINT (-112.112451 33.535191)"
11506,,-112.116914,33.538564,,,0,0.100000,0.100000,"POINT (-112.116914 33.538564)"
11507,,-112.116913,33.534271,,,0,0.100000,0.100000,"POINT (-112.116913 33.534271)"
11509,,-112.112226,33.534658,,,0,0.100000,0.100000,"POINT (-112.112226 33.534658)"
11510,,-112.112238,33.543557,,,0,0.100000,0.100000,"POINT (-112.112238 33.543557)"
11511,,-112.112419,33.543100,,,0,0.100000,0.100000,"POINT (-112.112419 33.543100)"
11512,,-112.112395,33.535326,,,0,0.100000,0.100000,"POINT (-112.112395 33.535326)"
11513,,-112.112283,33.535667,,,0,0.100000,0.100000,"POINT (-112.112283 33.535667)"
11514,,-112.112314,33.543047,,,0,0.100000,0.100000,"POINT (-112.112314 33.543047)"
11515,,-112.112815,33.538058,,,0,0.100000,0.100000,"POINT (-112.112815 33.538058)"
6029,,-112.112695,33.537192,,,0,0.100000,0.100000,"POINT (-112.112695 33.537192)"
11516,,-112.116928,33.541910,,,0,0.100000,0.100000,"POINT (-112.116928 33.541910)"
11508,,-112.116299,33.538561,,,0,0.100000,0.100000,"POINT (-112.116299 33.538561)"
11517,,-112.108239,33.538614,,,0,0.100000,0.100000,"POINT (-112.108239 33.538614)"
11518,,-112.105978,33.538612,,,0,0.100000,0.100000,"POINT (-112.105978 33.538612)"
11519,,-112.111863,33.538047,,,0,0.100000,0.100000,"POINT (-112.111863 33.538047)"
37424,,-112.111852,33.538497,,,0,0.100000,0.100000,"POINT (-112.111852 33.538497)"
11521,,-112.111432,33.538528,,,0,0.100000,0.100000,"POINT (-112.111432 33.538528)"
11522,,-112.112337,33.538689,,,0,0.100000,0.100000,"POINT (-112.112337 33.538689)"
11560,,-112.113754,33.538586,,,0,0.100000,0.100000,"POINT (-112.113754 33.538586)"
11523,,-112.116913,33.531292,,,0,0.100000,0.100000,"POINT (-112.116913 33.531292)"
11525,,-112.112062,33.531319,,,0,0.100000,0.100000,"POINT (-112.112062 33.531319)"
11526,,-112.112719,33.525195,,,0,0.100000,0.100000,"POINT (-112.112719 33.525195)"
11527,,-112.112212,33.531328,,,0,0.100000,0.100000,"POINT (-112.112212 33.531328)"
11528,,-112.111816,33.524839,,,0,0.100000,0.100000,"POINT (-112.111816 33.524839)"
11529,,-112.112473,33.531330,,,0,0.100000,0.100000,"POINT (-112.112473 33.531330)"
11530,,-112.112415,33.531340,,,0,0.100000,0.100000,"POINT (-112.112415 33.531340)"
11531,,-112.112261,33.531328,,,0,0.100000,0.100000,"POINT (-112.112261 33.531328)"
11532,,-112.112133,33.527442,,,0,0.100000,0.100000,"POINT (-112.112133 33.527442)"
11533,,-112.112297,33.524030,,,0,0.100000,0.100000,"POINT (-112.112297 33.524030)"
11534,,-112.111470,33.524027,,,0,0.100000,0.100000,"POINT (-112.111470 33.524027)"
11535,,-112.111803,33.523541,,,0,0.100000,0.100000,"POINT (-112.111803 33.523541)"
11536,,-112.110790,33.524186,,,0,0.100000,0.100000,"POINT (-112.110790 33.524186)"
11537,,-112.112297,33.524175,,,0,0.100000,0.100000,"POINT (-112.112297 33.524175)"
11423,,-112.112765,33.523422,,,0,0.100000,0.100000,"POINT (-112.112765 33.523422)"
11538,,-112.112754,33.524222,,,0,0.100000,0.100000,"POINT (-112.112754 33.524222)"
11539,,-112.113051,33.524172,,,0,0.100000,0.100000,"POINT (-112.113051 33.524172)"
11540,,-112.113920,33.524067,,,0,0.100000,0.100000,"POINT (-112.113920 33.524067)"
11541,,-112.113755,33.523989,,,0,0.100000,0.100000,"POINT (-112.113755 33.523989)"
11542,,-112.111833,33.523239,,,0,0.100000,0.100000,"POINT (-112.111833 33.523239)"
11543,,-112.112748,33.524706,,,0,0.100000,0.100000,"POINT (-112.112748 33.524706)"
11544,,-112.110650,33.524132,,,0,0.100000,0.100000,"POINT (-112.110650 33.524132)"
11545,,-112.112002,33.536874,,,0,0.100000,0.100000,"POINT (-112.112002 33.536874)"
11505,,-112.112543,33.535660,,,0,0.100000,0.100000,"POINT (-112.112543 33.535660)"
11546,,-112.112611,33.545849,,,0,0.100000,0.100000,"POINT (-112.112611 33.545849)"
11547,,-112.112069,33.545873,,,0,0.100000,0.100000,"POINT (-112.112069 33.545873)"
11548,,-112.112880,33.552497,,,0,0.100000,0.100000,"POINT (-112.112880 33.552497)"
11549,,-112.112503,33.545878,,,0,0.100000,0.100000,"POINT (-112.112503 33.545878)"
11550,,-112.112050,33.550955,,,0,0.100000,0.100000,"POINT (-112.112050 33.550955)"
11551,,-112.112300,33.545879,,,0,0.100000,0.100000,"POINT (-112.112300 33.545879)"
11552,,-112.112230,33.545879,,,0,0.100000,0.100000,"POINT (-112.112230 33.545879)"
11553,,-112.112419,33.545878,,,0,0.100000,0.100000,"POINT (-112.112419 33.545878)"
11555,,-112.099630,33.545858,,,0,0.100000,0.100000,"POINT (-112.099630 33.545858)"
11554,,-112.106669,33.538604,,,0,0.100000,0.100000,"POINT (-112.106669 33.538604)"
11556,,-112.112726,33.540358,,,0,0.100000,0.100000,"POINT (-112.112726 33.540358)"
11520,,-112.111833,33.539261,,,0,0.100000,0.100000,"POINT (-112.111833 33.539261)"
11557,,-112.112198,33.542955,,,0,0.100000,0.100000,"POINT (-112.112198 33.542955)"
11558,,-112.110960,33.538678,,,0,0.100000,0.100000,"POINT (-112.110960 33.538678)"
11559,,-112.112362,33.538519,,,0,0.100000,0.100000,"POINT (-112.112362 33.538519)"
11561,,-112.113491,33.538517,,,0,0.100000,0.100000,"POINT (-112.113491 33.538517)"
11562,,-112.113172,33.538696,,,0,0.100000,0.100000,"POINT (-112.113172 33.538696)"
11563,,-112.112803,33.539171,,,0,0.100000,0.100000,"POINT (-112.112803 33.539171)"
11564,,-112.112807,33.538758,,,0,0.100000,0.100000,"POINT (-112.112807 33.538758)"
37423,,-112.111844,33.538650,,,0,0.100000,0.100000,"POINT (-112.111844 33.538650)"
37425,,-112.112807,33.538641,,,0,0.100000,0.100000,"POINT (-112.112807 33.538641)"
37426,,-112.112810,33.538495,,,0,0.100000,0.100000,"POINT (-112.112810 33.538495)"
11565,,-112.110721,33.538605,,,0,0.100000,0.100000,"POINT (-112.110721 33.538605)"
11566,,-112.112471,33.549142,,,0,0.100000,0.100000,"POINT (-112.112471 33.549142)"
11567,,-112.111049,33.553196,,,0,0.100000,0.100000,"POINT (-112.111049 33.553196)"
11568,,-112.112398,33.553214,,,0,0.100000,0.100000,"POINT (-112.112398 33.553214)"
11569,,-112.111983,33.552444,,,0,0.100000,0.100000,"POINT (-112.111983 33.552444)"
11570,,-112.111502,33.553025,,,0,0.100000,0.100000,"POINT (-112.111502 33.553025)"
11571,,-112.112397,33.553020,,,0,0.100000,0.100000,"POINT (-112.112397 33.553020)"
11572,,-112.113255,33.553189,,,0,0.100000,0.100000,"POINT (-112.113255 33.553189)"
11573,,-112.113923,33.553124,,,0,0.100000,0.100000,"POINT (-112.113923 33.553124)"
11574,,-112.113773,33.553027,,,0,0.100000,0.100000,"POINT (-112.113773 33.553027)"
11575,,-112.112868,33.553733,,,0,0.100000,0.100000,"POINT (-112.112868 33.553733)"
11576,,-112.112875,33.553275,,,0,0.100000,0.100000,"POINT (-112.112875 33.553275)"
37280,,-112.112875,33.553211,,,0,0.100000,0.100000,"POINT (-112.112875 33.553211)"
37286,,-112.111929,33.553230,,,0,0.100000,0.100000,"POINT (-112.111929 33.553230)"
37281,,-112.112869,33.553002,,,0,0.100000,0.100000,"POINT (-112.112869 33.553002)"
37287,,-112.111946,33.552997,,,0,0.100000,0.100000,"POINT (-112.111946 33.552997)"
11577,,-112.110954,33.553162,,,0,0.100000,0.100000,"POINT (-112.110954 33.553162)"
11578,,-112.099611,33.543099,,,0,0.100000,0.100000,"POINT (-112.099611 33.543099)"
11579,,-112.082405,33.512976,,,0,0.100000,0.100000,"POINT (-112.082405 33.512976)"
11580,,-112.091269,33.502192,,,0,0.100000,0.100000,"POINT (-112.091269 33.502192)"
11581,,-112.082442,33.502079,,,0,0.100000,0.100000,"POINT (-112.082442 33.502079)"
11582,,-112.078057,33.502062,,,0,0.100000,0.100000,"POINT (-112.078057 33.502062)"
11586,,-112.086792,33.516686,,,0,0.100000,0.100000,"POINT (-112.086792 33.516686)"
11587,,-112.082392,33.516631,,,0,0.100000,0.100000,"POINT (-112.082392 33.516631)"
11588,,-112.091253,33.509478,,,0,0.100000,0.100000,"POINT (-112.091253 33.509478)"
11589,,-112.086880,33.509411,,,0,0.100000,0.100000,"POINT (-112.086880 33.509411)"
11590,,-112.082424,33.509340,,,0,0.100000,0.100000,"POINT (-112.082424 33.509340)"
27206,,-112.082426,33.503539,,,0,0.100000,0.100000,"POINT (-112.082426 33.503539)"
11585,,-112.073710,33.505674,,,0,0.100000,0.100000,"POINT (-112.073710 33.505674)"
11591,,-112.073799,33.502043,,,0,0.100000,0.100000,"POINT (-112.073799 33.502043)"
11592,,-112.083463,33.494874,,,0,0.100000,0.100000,"POINT (-112.083463 33.494874)"
11593,,-112.081291,33.494849,,,0,0.100000,0.100000,"POINT (-112.081291 33.494849)"
11594,,-112.075292,33.508552,,,0,0.100000,0.100000,"POINT (-112.075292 33.508552)"
11595,,-112.073972,33.501933,,,0,0.100000,0.100000,"POINT (-112.073972 33.501933)"
11596,,-112.082591,33.509216,,,0,0.100000,0.100000,"POINT (-112.082591 33.509216)"
11598,,-112.086907,33.494913,,,0,0.100000,0.100000,"POINT (-112.086907 33.494913)"
11599,,-112.091312,33.494948,,,0,0.100000,0.100000,"POINT (-112.091312 33.494948)"
27208,,-112.091281,33.500521,,,0,0.100000,0.100000,"POINT (-112.091281 33.500521)"
11601,,-112.091159,33.513107,,,0,0.100000,0.100000,"POINT (-112.091159 33.513107)"
11602,,-112.091172,33.516751,,,0,0.100000,0.100000,"POINT (-112.091172 33.516751)"
11603,,-112.069400,33.494755,,,0,0.100000,0.100000,"POINT (-112.069400 33.494755)"
11604,,-112.076003,33.494809,,,0,0.100000,0.100000,"POINT (-112.076003 33.494809)"
11605,,-112.078171,33.494829,,,0,0.100000,0.100000,"POINT (-112.078171 33.494829)"
11606,,-112.073805,33.498429,,,0,0.100000,0.100000,"POINT (-112.073805 33.498429)"
11607,,-112.073812,33.494793,,,0,0.100000,0.100000,"POINT (-112.073812 33.494793)"
27207,,-112.082437,33.502956,,,0,0.100000,0.100000,"POINT (-112.082437 33.502956)"
11608,,-112.071598,33.494771,,,0,0.100000,0.100000,"POINT (-112.071598 33.494771)"
11609,,-112.078100,33.516599,,,0,0.100000,0.100000,"POINT (-112.078100 33.516599)"
11610,,-112.073694,33.512916,,,0,0.100000,0.100000,"POINT (-112.073694 33.512916)"
11611,,-112.073707,33.516541,,,0,0.100000,0.100000,"POINT (-112.073707 33.516541)"
11612,,-112.076003,33.509302,,,0,0.100000,0.100000,"POINT (-112.076003 33.509302)"
11613,,-112.073707,33.509294,,,0,0.100000,0.100000,"POINT (-112.073707 33.509294)"
11614,,-112.077322,33.508980,,,0,0.100000,0.100000,"POINT (-112.077322 33.508980)"
11615,,-112.078074,33.509313,,,0,0.100000,0.100000,"POINT (-112.078074 33.509313)"
11616,,-112.080357,33.509326,,,0,0.100000,0.100000,"POINT (-112.080357 33.509326)"
11619,,-112.082440,33.534726,,,0,0.100000,0.100000,"POINT (-112.082440 33.534726)"
11620,,-112.086894,33.538425,,,0,0.100000,0.100000,"POINT (-112.086894 33.538425)"
11621,,-112.082426,33.527517,,,0,0.100000,0.100000,"POINT (-112.082426 33.527517)"
11622,,-112.078137,33.538321,,,0,0.100000,0.100000,"POINT (-112.078137 33.538321)"
11623,,-112.091128,33.538496,,,0,0.100000,0.100000,"POINT (-112.091128 33.538496)"
11624,,-112.091133,33.534874,,,0,0.100000,0.100000,"POINT (-112.091133 33.534874)"
11625,,-112.082434,33.538371,,,0,0.100000,0.100000,"POINT (-112.082434 33.538371)"
11626,,-112.073749,33.538308,,,0,0.100000,0.100000,"POINT (-112.073749 33.538308)"
11627,,-112.073740,33.534664,,,0,0.100000,0.100000,"POINT (-112.073740 33.534664)"
11628,,-112.086533,33.531131,,,0,0.100000,0.100000,"POINT (-112.086533 33.531131)"
11629,,-112.082429,33.531104,,,0,0.100000,0.100000,"POINT (-112.082429 33.531104)"
11638,,-112.082519,33.545577,,,0,0.100000,0.100000,"POINT (-112.082519 33.545577)"
11630,,-112.091149,33.526783,,,0,0.100000,0.100000,"POINT (-112.091149 33.526783)"
11631,,-112.091143,33.531262,,,0,0.100000,0.100000,"POINT (-112.091143 33.531262)"
11632,,-112.091148,33.527618,,,0,0.100000,0.100000,"POINT (-112.091148 33.527618)"
11618,,-112.091201,33.545732,,,0,0.100000,0.100000,"POINT (-112.091201 33.545732)"
11633,,-112.091242,33.552988,,,0,0.100000,0.100000,"POINT (-112.091242 33.552988)"
11634,,-112.078094,33.531062,,,0,0.100000,0.100000,"POINT (-112.078094 33.531062)"
11635,,-112.073720,33.527444,,,0,0.100000,0.100000,"POINT (-112.073720 33.527444)"
11636,,-112.073730,33.531019,,,0,0.100000,0.100000,"POINT (-112.073730 33.531019)"
11637,,-112.073831,33.545577,,,0,0.100000,0.100000,"POINT (-112.073831 33.545577)"
11639,,-112.005756,33.417799,,,0,0.100000,0.100000,"POINT (-112.005756 33.417799)"
11640,,-111.995468,33.399853,,,0,0.100000,0.100000,"POINT (-111.995468 33.399853)"
11641,,-111.995531,33.385344,,,0,0.100000,0.100000,"POINT (-111.995531 33.385344)"
11642,,-111.993764,33.338332,,,0,0.100000,0.100000,"POINT (-111.993764 33.338332)"
11643,,-112.000871,33.326935,,,0,0.100000,0.100000,"POINT (-112.000871 33.326935)"
11644,,-111.997245,33.297946,,,0,0.100000,0.100000,"POINT (-111.997245 33.297946)"
11647,,-111.963087,33.360113,,,0,0.100000,0.100000,"POINT (-111.963087 33.360113)"
11648,,-111.954549,33.363676,,,0,0.100000,0.100000,"POINT (-111.954549 33.363676)"
11649,,-111.945973,33.359787,,,0,0.100000,0.100000,"POINT (-111.945973 33.359787)"
11650,,-111.945848,33.356356,,,0,0.100000,0.100000,"POINT (-111.945848 33.356356)"
11651,,-112.000203,33.411161,,,0,0.100000,0.100000,"POINT (-112.000203 33.411161)"
11652,,-112.002726,33.410995,,,0,0.100000,0.100000,"POINT (-112.002726 33.410995)"
11653,,-112.002420,33.421297,,,0,0.100000,0.100000,"POINT (-112.002420 33.421297)"
11654,,-111.995459,33.421876,,,0,0.100000,0.100000,"POINT (-111.995459 33.421876)"
11655,,-111.990200,33.411137,,,0,0.100000,0.100000,"POINT (-111.990200 33.411137)"
11656,,-112.002612,33.410695,,,0,0.100000,0.100000,"POINT (-112.002612 33.410695)"
