name_tmc,from_node_id_tmc,to_node_id_tmc,bearing_angle_tmc,geometry_tmc,name_base,link_id_base,from_node_id_base,to_node_id_base,geometry_base,geometry_tmc_base,distance
25212AB,20941,20596,179.93450617438498,"LINESTRING (-112.082824 33.661901, -112.082814 33.654619)",North 7th Avenue,1072,1339,2870,"LINESTRING (-112.0828214 33.6562125, -112.0828229 33.6553578, -112.0828232 33.6551977)","MULTILINESTRING ((-112.082824 33.661901, -112.082814 33.654619), (-112.0828214 33.6562125, -112.0828229 33.6553578, -112.0828232 33.6551977))",5.6406020596610844e-06
25259AB,20995,20996,243.0908534570397,"LINESTRING (-112.124323 33.701087, -112.130904 33.698308)",West Deer Valley Road,4434,144,3403,"LINESTRING (-112.1239064 33.6838176, -112.1246164 33.6838151, -112.1250554 33.6838154, -112.1250835 33.6838153)","MULTILINESTRING ((-112.124323 33.701087, -112.130904 33.698308), (-112.1239064 33.6838176, -112.1246164 33.6838151, -112.1250554 33.6838154, -112.1250835 33.6838153))",0.016993746806480168
25259AB,20995,20996,243.0908534570397,"LINESTRING (-112.124323 33.701087, -112.130904 33.698308)",West Deer Valley Road,4438,3404,39,"LINESTRING (-112.1254134 33.6838146, -112.1259231 33.6838136, -112.1260608 33.6838144)","MULTILINESTRING ((-112.124323 33.701087, -112.130904 33.698308), (-112.1254134 33.6838146, -112.1259231 33.6838136, -112.1260608 33.6838144))",0.016717010832143962
25259AB,20995,20996,243.0908534570397,"LINESTRING (-112.124323 33.701087, -112.130904 33.698308)",West Deer Valley Road,4440,39,1278,"LINESTRING (-112.1260608 33.6838144, -112.1262073 33.6838154, -112.1267883 33.683814)","MULTILINESTRING ((-112.124323 33.701087, -112.130904 33.698308), (-112.1260608 33.6838144, -112.1262073 33.6838154, -112.1267883 33.683814))",0.016438069144882186
25259AB,20995,20996,243.0908534570397,"LINESTRING (-112.124323 33.701087, -112.130904 33.698308)",West Deer Valley Road,334,1278,939,"LINESTRING (-112.1267883 33.683814, -112.1272254 33.6838208)","MULTILINESTRING ((-112.124323 33.701087, -112.130904 33.698308), (-112.1267883 33.683814, -112.1272254 33.6838208))",0.016156845367920766
25259AB,20995,20996,243.0908534570397,"LINESTRING (-112.124323 33.701087, -112.130904 33.698308)",West Deer Valley Road,1024,939,1250,"LINESTRING (-112.1272254 33.6838208, -112.1292768 33.6838245)","MULTILINESTRING ((-112.124323 33.701087, -112.130904 33.698308), (-112.1272254 33.6838208, -112.1292768 33.6838245))",0.0158759741815125
25259AB,20995,20996,243.0908534570397,"LINESTRING (-112.124323 33.701087, -112.130904 33.698308)",West Deer Valley Road,1022,1250,1249,"LINESTRING (-112.1292768 33.6838245, -112.1303396 33.6838264, -112.1304304 33.6838266)","MULTILINESTRING ((-112.124323 33.701087, -112.130904 33.698308), (-112.1292768 33.6838245, -112.1303396 33.6838264, -112.1304304 33.6838266))",0.015038719984096876
25259AB,20995,20996,243.0908534570397,"LINESTRING (-112.124323 33.701087, -112.130904 33.698308)",West Deer Valley Road,1020,1249,1251,"LINESTRING (-112.1304304 33.6838266, -112.1322939 33.68383)","MULTILINESTRING ((-112.124323 33.701087, -112.130904 33.698308), (-112.1304304 33.6838266, -112.1322939 33.68383))",0.014480511803575858
25592AB,21187,20080,179.12540651349423,"LINESTRING (-112.100042 33.698262, -112.099911 33.691122)",North 19th Avenue,1152,271,2808,"LINESTRING (-112.0999309 33.691049, -112.0999305 33.6909325, -112.099928 33.6904404)","MULTILINESTRING ((-112.100042 33.698262, -112.099911 33.691122), (-112.0999309 33.691049, -112.0999305 33.6909325, -112.099928 33.6904404))",0.006499738840905325
25602AB,21230,21188,82.06776130298368,"LINESTRING (-112.112259 33.700191, -112.108713 33.700602)",West Deer Valley Road,4965,3606,3227,"LINESTRING (-112.1137297 33.6837248, -112.1128825 33.6837124, -112.1124165 33.6837055, -112.1117911 33.6836925)","MULTILINESTRING ((-112.112259 33.700191, -112.108713 33.700602), (-112.1137297 33.6837248, -112.1128825 33.6837124, -112.1124165 33.6837055, -112.1117911 33.6836925))",0.016486024955253822
25602AB,21230,21188,82.06776130298368,"LINESTRING (-112.112259 33.700191, -112.108713 33.700602)",West Deer Valley Road,3994,1270,1265,"LINESTRING (-112.11143 33.6836876, -112.110974 33.6836906, -112.1107379 33.6836911)","MULTILINESTRING ((-112.112259 33.700191, -112.108713 33.700602), (-112.11143 33.6836876, -112.110974 33.6836906, -112.1107379 33.6836911))",0.016624795485296294
25602AB,21230,21188,82.06776130298368,"LINESTRING (-112.112259 33.700191, -112.108713 33.700602)",West Deer Valley Road,981,1265,3396,"LINESTRING (-112.1107379 33.6836911, -112.1105999 33.6836908, -112.1102552 33.6836972, -112.1099104 33.6837037, -112.1095657 33.6837101, -112.109408 33.6837134, -112.1093061 33.6837156)","MULTILINESTRING ((-112.112259 33.700191, -112.108713 33.700602), (-112.1107379 33.6836911, -112.1105999 33.6836908, -112.1102552 33.6836972, -112.1099104 33.6837037, -112.1095657 33.6837101, -112.109408 33.6837134, -112.1093061 33.6837156))",0.01670068365255492
25602AB,21230,21188,82.06776130298368,"LINESTRING (-112.112259 33.700191, -112.108713 33.700602)",West Deer Valley Road,1190,1273,1421,"LINESTRING (-112.1086789 33.6837242, -112.1085441 33.6837897)","MULTILINESTRING ((-112.112259 33.700191, -112.108713 33.700602), (-112.1086789 33.6837242, -112.1085441 33.6837897))",0.016723399645409122
26188AB,20084,20060,179.8487915013768,"LINESTRING (-112.065571 33.654825, -112.065548 33.647570)",North 7th Street,3787,1859,3115,"LINESTRING (-112.0655785 33.6548304, -112.0655814 33.6546632, -112.0655873 33.6543302, -112.0655884 33.6542671, -112.0655903 33.6541606)","MULTILINESTRING ((-112.065571 33.654825, -112.065548 33.647570), (-112.0655785 33.6548304, -112.0655814 33.6546632, -112.0655873 33.6543302, -112.0655884 33.6542671, -112.0655903 33.6541606))",7.592518333458691e-06
26188AB,20084,20060,179.8487915013768,"LINESTRING (-112.065571 33.654825, -112.065548 33.647570)",North 7th Street,3781,3114,1390,"LINESTRING (-112.065594 33.6539508, -112.0655902 33.6537751)","MULTILINESTRING ((-112.065571 33.654825, -112.065548 33.647570), (-112.065594 33.6539508, -112.0655902 33.6537751))",2.252830856847064e-05
26188AB,20084,20060,179.8487915013768,"LINESTRING (-112.065571 33.654825, -112.065548 33.647570)",North 7th Street,3785,1390,3113,"LINESTRING (-112.0655902 33.6537751, -112.0655959 33.6532363)","MULTILINESTRING ((-112.065571 33.654825, -112.065548 33.647570), (-112.0655902 33.6537751, -112.0655959 33.6532363))",2.8041693680439653e-05
26188AB,20084,20060,179.8487915013768,"LINESTRING (-112.065571 33.654825, -112.065548 33.647570)",North 7th Street,868,3113,1389,"LINESTRING (-112.0655959 33.6532363, -112.0655956 33.6531351, -112.0655942 33.6525572)","MULTILINESTRING ((-112.065571 33.654825, -112.065548 33.647570), (-112.0655959 33.6532363, -112.0655956 33.6531351, -112.0655942 33.6525572))",3.032109116231118e-05
26188AB,20084,20060,179.8487915013768,"LINESTRING (-112.065571 33.654825, -112.065548 33.647570)",North 7th Street,866,1389,1388,"LINESTRING (-112.0655942 33.6525572, -112.0655914 33.6514824)","MULTILINESTRING ((-112.065571 33.654825, -112.065548 33.647570), (-112.0655942 33.6525572, -112.0655914 33.6514824))",3.07477185050795e-05
26188AB,20084,20060,179.8487915013768,"LINESTRING (-112.065571 33.654825, -112.065548 33.647570)",North 7th Street,864,1388,110,"LINESTRING (-112.0655914 33.6514824, -112.0655902 33.6510297, -112.0655894 33.6507218)","MULTILINESTRING ((-112.065571 33.654825, -112.065548 33.647570), (-112.0655914 33.6514824, -112.0655902 33.6510297, -112.0655894 33.6507218))",3.114468845620756e-05
26188AB,20084,20060,179.8487915013768,"LINESTRING (-112.065571 33.654825, -112.065548 33.647570)",North 7th Street,862,110,2084,"LINESTRING (-112.0655894 33.6507218, -112.0655901 33.650311, -112.065591 33.6497427, -112.0655821 33.6485817, -112.0655792 33.6484895, -112.0655826 33.6480987)","MULTILINESTRING ((-112.065571 33.654825, -112.065548 33.647570), (-112.0655894 33.6507218, -112.0655901 33.650311, -112.065591 33.6497427, -112.0655821 33.6485817, -112.0655792 33.6484895, -112.0655826 33.6480987))",3.262560988173775e-05
26190AB,21601,21602,97.38847924623963,"LINESTRING (-112.039466 33.632806, -112.030781 33.631868)",East Bell Road,1570,90060,2178,"LINESTRING (-112.039524 33.6403706, -112.039388 33.6403714, -112.0387938 33.6403743)","MULTILINESTRING ((-112.039466 33.632806, -112.030781 33.631868), (-112.039524 33.6403706, -112.039388 33.6403714, -112.0387938 33.6403743))",0.007564810298526956
26190AB,21601,21602,97.38847924623963,"LINESTRING (-112.039466 33.632806, -112.030781 33.631868)",East Bell Road,1585,2178,2179,"LINESTRING (-112.0387938 33.6403743, -112.0383507 33.6403764, -112.0381427 33.6403774)","MULTILINESTRING ((-112.039466 33.632806, -112.030781 33.631868), (-112.0387938 33.6403743, -112.0383507 33.6403764, -112.0381427 33.6403774))",0.007662944272350438
26190AB,21601,21602,97.38847924623963,"LINESTRING (-112.039466 33.632806, -112.030781 33.631868)",East Bell Road,1943,3102,1184,"LINESTRING (-112.0378605 33.6403788, -112.0373629 33.6403812)","MULTILINESTRING ((-112.039466 33.632806, -112.030781 33.631868), (-112.0378605 33.6403788, -112.0373629 33.6403812))",0.0077609439743076694
26190AB,21601,21602,97.38847924623963,"LINESTRING (-112.039466 33.632806, -112.030781 33.631868)",East Bell Road,3753,1184,2311,"LINESTRING (-112.0373629 33.6403812, -112.0367448 33.6403838)","MULTILINESTRING ((-112.039466 33.632806, -112.030781 33.631868), (-112.0373629 33.6403812, -112.0367448 33.6403838))",0.007858643789371624
26190AB,21601,21602,97.38847924623963,"LINESTRING (-112.039466 33.632806, -112.030781 33.631868)",East Bell Road,1887,2312,2313,"LINESTRING (-112.036274 33.6403848, -112.0357168 33.640388, -112.0356772 33.6403882)","MULTILINESTRING ((-112.039466 33.632806, -112.030781 33.631868), (-112.036274 33.6403848, -112.0357168 33.640388, -112.0356772 33.6403882))",0.007955488333097173
26190AB,21601,21602,97.38847924623963,"LINESTRING (-112.039466 33.632806, -112.030781 33.631868)",East Bell Road,1888,2313,1185,"LINESTRING (-112.0356772 33.6403882, -112.0351577 33.6403904)","MULTILINESTRING ((-112.039466 33.632806, -112.030781 33.631868), (-112.0356772 33.6403882, -112.0351577 33.6403904))",0.008053472617450387
26190AB,21601,21602,97.38847924623963,"LINESTRING (-112.039466 33.632806, -112.030781 33.631868)",East Bell Road,1911,2314,1187,"LINESTRING (-112.0344622 33.6403968, -112.0340669 33.6404004)","MULTILINESTRING ((-112.039466 33.632806, -112.030781 33.631868), (-112.0344622 33.6403968, -112.0340669 33.6404004))",0.008155148794768068
26190AB,21601,21602,97.38847924623963,"LINESTRING (-112.039466 33.632806, -112.030781 33.631868)",East Bell Road,1883,2315,1188,"LINESTRING (-112.0335246 33.6404086, -112.0330328 33.6404161)","MULTILINESTRING ((-112.039466 33.632806, -112.030781 33.631868), (-112.0335246 33.6404086, -112.0330328 33.6404161))",0.008260345558771438
26190AB,21601,21602,97.38847924623963,"LINESTRING (-112.039466 33.632806, -112.030781 33.631868)",East Bell Road,1951,1829,2316,"LINESTRING (-112.0326631 33.6404173, -112.0319624 33.6404196)","MULTILINESTRING ((-112.039466 33.632806, -112.030781 33.631868), (-112.0326631 33.6404173, -112.0319624 33.6404196))",0.008362131232683397
26190AB,21601,21602,97.38847924623963,"LINESTRING (-112.039466 33.632806, -112.030781 33.631868)",East Bell Road,1945,2317,90044,"LINESTRING (-112.0318323 33.64042, -112.0316711 33.6404205, -112.0310914 33.6404224, -112.0308556 33.640422)","MULTILINESTRING ((-112.039466 33.632806, -112.030781 33.631868), (-112.0318323 33.64042, -112.0316711 33.6404205, -112.0310914 33.6404224, -112.0308556 33.640422))",0.008458726307875331
26195AB,20119,21391,83.61285213586638,"LINESTRING (-112.056408 33.669042, -112.016935 33.672713)",Pima Freeway,223,716,505,"LINESTRING (-112.0577204 33.6689822, -112.0560093 33.6689971, -112.0544385 33.6689791, -112.053499 33.6689682, -112.0516833 33.6689449, -112.0505742 33.6689279, -112.0487034 33.6689131)","MULTILINESTRING ((-112.056408 33.669042, -112.016935 33.672713), (-112.0577204 33.6689822, -112.0560093 33.6689971, -112.0544385 33.6689791, -112.053499 33.6689682, -112.0516833 33.6689449, -112.0505742 33.6689279, -112.0487034 33.6689131))",4.836998546394099e-05
26195AB,20119,21391,83.61285213586638,"LINESTRING (-112.056408 33.669042, -112.016935 33.672713)",Pima Freeway,226,505,838,"LINESTRING (-112.0487034 33.6689131, -112.0481236 33.6688999)","MULTILINESTRING ((-112.056408 33.669042, -112.016935 33.672713), (-112.0487034 33.6689131, -112.0481236 33.6688999))",0.0008672009182315906
26195AB,20119,21391,83.61285213586638,"LINESTRING (-112.056408 33.669042, -112.016935 33.672713)",Pima Freeway,227,838,504,"LINESTRING (-112.0481236 33.6688999, -112.0455374 33.6688767, -112.0440356 33.6688678, -112.0434477 33.6688968, -112.0427926 33.6689471, -112.0422957 33.6690023, -112.0418986 33.669052, -112.0410897 33.6691725, -112.0404838 33.6692893, -112.0395831 33.669488, -112.0390745 33.6696322, -112.0384985 33.6698122, -112.037877 33.6700135)","MULTILINESTRING ((-112.056408 33.669042, -112.016935 33.672713), (-112.0481236 33.6688999, -112.0455374 33.6688767, -112.0440356 33.6688678, -112.0434477 33.6688968, -112.0427926 33.6689471, -112.0422957 33.6690023, -112.0418986 33.669052, -112.0410897 33.6691725, -112.0404838 33.6692893, -112.0395831 33.669488, -112.0390745 33.6696322, -112.0384985 33.6698122, -112.037877 33.6700135))",0.0012215112360464927
26195AB,20119,21391,83.61285213586638,"LINESTRING (-112.056408 33.669042, -112.016935 33.672713)",Pima Freeway,228,504,840,"LINESTRING (-112.037877 33.6700135, -112.0370131 33.6703365, -112.0365188 33.6705149, -112.0355806 33.6708667, -112.0347666 33.6711603, -112.0339315 33.6714352, -112.0334151 33.6715963, -112.032744 33.6717716, -112.0322451 33.6718956, -112.0315392 33.6720638)","MULTILINESTRING ((-112.056408 33.669042, -112.016935 33.672713), (-112.037877 33.6700135, -112.0370131 33.6703365, -112.0365188 33.6705149, -112.0355806 33.6708667, -112.0347666 33.6711603, -112.0339315 33.6714352, -112.0334151 33.6715963, -112.032744 33.6717716, -112.0322451 33.6718956, -112.0315392 33.6720638))",0.0003929049861948379
26195AB,20119,21391,83.61285213586638,"LINESTRING (-112.056408 33.669042, -112.016935 33.672713)",,63,504,711,"LINESTRING (-112.037877 33.6700135, -112.037489 33.6701083, -112.0369773 33.6702649, -112.0364927 33.6704126, -112.0354641 33.6707133, -112.0341895 33.6711099)","MULTILINESTRING ((-112.056408 33.669042, -112.016935 33.672713), (-112.037877 33.6700135, -112.037489 33.6701083, -112.0369773 33.6702649, -112.0364927 33.6704126, -112.0354641 33.6707133, -112.0341895 33.6711099))",0.0
26195AB,20119,21391,83.61285213586638,"LINESTRING (-112.056408 33.669042, -112.016935 33.672713)",,3835,3136,712,"LINESTRING (-112.0328332 33.6714542, -112.0320498 33.6716541)","MULTILINESTRING ((-112.056408 33.669042, -112.016935 33.672713), (-112.0328332 33.6714542, -112.0320498 33.6716541))",0.00023004238426511166
26195AB,20119,21391,83.61285213586638,"LINESTRING (-112.056408 33.669042, -112.016935 33.672713)",,4093,3268,609,"LINESTRING (-112.0268738 33.672463, -112.0264231 33.6724965, -112.0251614 33.6725465, -112.0244214 33.6725728, -112.0237124 33.6726348)","MULTILINESTRING ((-112.056408 33.669042, -112.016935 33.672713), (-112.0268738 33.672463, -112.0264231 33.6724965, -112.0251614 33.6725465, -112.0244214 33.6725728, -112.0237124 33.6726348))",0.0005791267106129483
26195AB,20119,21391,83.61285213586638,"LINESTRING (-112.056408 33.669042, -112.016935 33.672713)",Pima Freeway,4091,609,844,"LINESTRING (-112.0237124 33.6726348, -112.0213323 33.6726585, -112.0177927 33.6726743, -112.0169296 33.672679, -112.0156116 33.6726852, -112.0142456 33.6726962)","MULTILINESTRING ((-112.056408 33.669042, -112.016935 33.672713), (-112.0237124 33.6726348, -112.0213323 33.6726585, -112.0177927 33.6726743, -112.0169296 33.672679, -112.0156116 33.6726852, -112.0142456 33.6726962))",0.00031460556724563715
26196AB,21390,20120,263.611745673041,"LINESTRING (-112.016892 33.672872, -112.056479 33.669177)",Pima Freeway,4092,842,501,"LINESTRING (-112.0142554 33.672886, -112.0156526 33.6728845, -112.0169404 33.672879, -112.0177768 33.6728717, -112.0196627 33.6728622, -112.0213512 33.6728519, -112.022473 33.6728465, -112.0240529 33.6728389)","MULTILINESTRING ((-112.016892 33.672872, -112.056479 33.669177), (-112.0142554 33.672886, -112.0156526 33.6728845, -112.0169404 33.672879, -112.0177768 33.6728717, -112.0196627 33.6728622, -112.0213512 33.6728519, -112.022473 33.6728465, -112.0240529 33.6728389))",7.20664339511697e-06
26196AB,21390,20120,263.611745673041,"LINESTRING (-112.016892 33.672872, -112.056479 33.669177)",Pima Freeway,235,501,510,"LINESTRING (-112.0240529 33.6728389, -112.0255124 33.6728407, -112.026459 33.6728558, -112.0271113 33.6728403, -112.0279681 33.6727894, -112.0288242 33.6727198, -112.0294937 33.6726402, -112.0303756 33.6725036)","MULTILINESTRING ((-112.016892 33.672872, -112.056479 33.669177), (-112.0240529 33.6728389, -112.0255124 33.6728407, -112.026459 33.6728558, -112.0271113 33.6728403, -112.0279681 33.6727894, -112.0288242 33.6727198, -112.0294937 33.6726402, -112.0303756 33.6725036))",0.0007068324532017474
26196AB,21390,20120,263.611745673041,"LINESTRING (-112.016892 33.672872, -112.056479 33.669177)",Pima Freeway,229,839,511,"LINESTRING (-112.0314639 33.672307, -112.03228 33.6721174, -112.0328111 33.6719872, -112.0334509 33.671812, -112.0339538 33.6716692, -112.034827 33.6713835, -112.0356762 33.6710719, -112.0365792 33.6707394, -112.0371191 33.6705382, -112.0386108 33.6700158)","MULTILINESTRING ((-112.016892 33.672872, -112.056479 33.669177), (-112.0314639 33.672307, -112.03228 33.6721174, -112.0328111 33.6719872, -112.0334509 33.671812, -112.0339538 33.6716692, -112.034827 33.6713835, -112.0356762 33.6710719, -112.0365792 33.6707394, -112.0371191 33.6705382, -112.0386108 33.6700158))",0.0005944012899288389
26196AB,21390,20120,263.611745673041,"LINESTRING (-112.016892 33.672872, -112.056479 33.669177)",East Beardsley Road,4869,3567,446,"LINESTRING (-112.0342688 33.6719642, -112.0344397 33.671918, -112.035032 33.6717179, -112.0358731 33.6713822, -112.0368687 33.6709608, -112.0379502 33.6704965, -112.0389373 33.670125, -112.0398986 33.6698607, -112.040877 33.6696607, -112.041228 33.6696137, -112.0416222 33.6695654, -112.0420805 33.6695218)","MULTILINESTRING ((-112.016892 33.672872, -112.056479 33.669177), (-112.0342688 33.6719642, -112.0344397 33.671918, -112.035032 33.6717179, -112.0358731 33.6713822, -112.0368687 33.6709608, -112.0379502 33.6704965, -112.0389373 33.670125, -112.0398986 33.6698607, -112.040877 33.6696607, -112.041228 33.6696137, -112.0416222 33.6695654, -112.0420805 33.6695218))",0.0
