name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
East Union Hills Drive,3142,436969779,2843,423,1,236.6701279,2,,,secondary,4,"LINESTRING (-112.0575138 33.6548353, -112.0600708 33.6548376)",auto,1,0,,
East Union Hills Drive,3143,436969780,2852,420,1,177.8648021,2,,,secondary,4,"LINESTRING (-112.0734689 33.6547388, -112.0715474 33.6547596)",auto,1,0,,
East Union Hills Drive,3144,436969780,420,2852,1,177.8648021,2,,,secondary,4,"LINESTRING (-112.0715474 33.6547596, -112.0734689 33.6547388)",auto,1,0,,
East Union Hills Drive,3145,436969780,420,224,1,228.1462603,2,,,secondary,4,"LINESTRING (-112.0715474 33.6547596, -112.0710696 33.6547648, -112.070697 33.6547689, -112.0701682 33.6547746, -112.0700017 33.6547764, -112.0690827 33.6547862)",auto,1,0,,
East Union Hills Drive,3146,436969780,224,420,1,228.1462603,2,,,secondary,4,"LINESTRING (-112.0690827 33.6547862, -112.0700017 33.6547764, -112.0701682 33.6547746, -112.070697 33.6547689, -112.0710696 33.6547648, -112.0715474 33.6547596)",auto,1,0,,
East Union Hills Drive,3147,436969780,224,421,1,156.785538,2,,,secondary,4,"LINESTRING (-112.0690827 33.6547862, -112.0673889 33.6548031)",auto,1,0,,
East Union Hills Drive,3148,436969780,421,224,1,156.785538,2,,,secondary,4,"LINESTRING (-112.0673889 33.6548031, -112.0690827 33.6547862)",auto,1,0,,
East Union Hills Drive,3149,436969951,2853,2836,1,30.03150475,2,,,secondary,4,"LINESTRING (-112.066998 33.6548094, -112.0669328 33.6548105, -112.0666736 33.6548147)",auto,1,0,,
East Union Hills Drive,3150,436969951,2836,2853,1,30.03150475,2,,,secondary,4,"LINESTRING (-112.0666736 33.6548147, -112.0669328 33.6548105, -112.066998 33.6548094)",auto,1,0,,
East Union Hills Drive,3151,436969952,421,2853,1,36.18759124,2,,,secondary,4,"LINESTRING (-112.0673889 33.6548031, -112.066998 33.6548094)",auto,1,0,,
East Union Hills Drive,3152,436969952,2853,421,1,36.18759124,3,,,secondary,4,"LINESTRING (-112.066998 33.6548094, -112.0673889 33.6548031)",auto,1,0,,
East Union Hills Drive,3153,436969953,155,2852,1,66.61023313,2,,,secondary,4,"LINESTRING (-112.0741885 33.654731, -112.0740713 33.6547323, -112.0734689 33.6547388)",auto,1,0,,
East Union Hills Drive,3154,436969953,2852,155,1,66.61023313,3,,,secondary,4,"LINESTRING (-112.0734689 33.6547388, -112.0740713 33.6547323, -112.0741885 33.654731)",auto,1,0,,
West Union Hills Drive,3155,436969954,1680,2850,1,52.63054598,3,72.0,,secondary,4,"LINESTRING (-112.0981895 33.6547088, -112.0987581 33.6547131)",auto,1,0,,
West Union Hills Drive,3156,436969954,2850,1680,1,52.63054598,2,72.0,,secondary,4,"LINESTRING (-112.0987581 33.6547131, -112.0981895 33.6547088)",auto,1,0,,
West Union Hills Drive,3157,436969955,129,2846,1,59.79151649,2,72.0,,secondary,4,"LINESTRING (-112.0915259 33.6546105, -112.0916518 33.6546097, -112.0921718 33.6546176)",auto,1,0,,
West Union Hills Drive,3158,436969955,2846,129,1,59.79151649,3,72.0,,secondary,4,"LINESTRING (-112.0921718 33.6546176, -112.0916518 33.6546097, -112.0915259 33.6546105)",auto,1,0,,
West Union Hills Drive,3159,436969956,2849,1680,1,42.8328907,3,72.0,,secondary,4,"LINESTRING (-112.0977269 33.6546984, -112.0980516 33.6547059, -112.098128 33.6547075, -112.0981895 33.6547088)",auto,1,0,,
West Union Hills Drive,3160,436969956,1680,2849,1,42.8328907,2,72.0,,secondary,4,"LINESTRING (-112.0981895 33.6547088, -112.098128 33.6547075, -112.0980516 33.6547059, -112.0977269 33.6546984)",auto,1,0,,
West Union Hills Drive,3161,436969957,2845,129,1,60.3670268,3,72.0,,secondary,4,"LINESTRING (-112.0908737 33.654613, -112.0913983 33.6546114, -112.0915259 33.6546105)",auto,1,0,,
West Union Hills Drive,3162,436969957,129,2845,1,60.3670268,2,72.0,,secondary,4,"LINESTRING (-112.0915259 33.6546105, -112.0913983 33.6546114, -112.0908737 33.654613)",auto,1,0,,
West Union Hills Drive,3163,436969958,155,2851,1,63.61307582,2,,,secondary,4,"LINESTRING (-112.0741885 33.654731, -112.0743215 33.6547293, -112.0748757 33.6547223)",auto,1,0,,
West Union Hills Drive,3164,436969958,2851,155,1,63.61307582,3,,,secondary,4,"LINESTRING (-112.0748757 33.6547223, -112.0743215 33.6547293, -112.0741885 33.654731)",auto,1,0,,
West Union Hills Drive,3165,436969959,2850,167,1,94.04331362,4,72.0,,secondary,4,"LINESTRING (-112.0987581 33.6547131, -112.0989738 33.6547148, -112.0995492 33.6547192, -112.0997741 33.6547214)",auto,1,0,,
West Union Hills Drive,3166,436969959,167,2850,1,94.04331362,2,72.0,,secondary,4,"LINESTRING (-112.0997741 33.6547214, -112.0995492 33.6547192, -112.0989738 33.6547148, -112.0987581 33.6547131)",auto,1,0,,
West Union Hills Drive,3167,436969960,2848,1338,1,80.05648041,3,,,secondary,4,"LINESTRING (-112.0819593 33.6546481, -112.0821516 33.6546467, -112.0822431 33.654646, -112.0826582 33.6546429, -112.0828242 33.6546417)",auto,1,0,,
West Union Hills Drive,3168,436969960,1338,2848,1,80.05648041,2,,,secondary,4,"LINESTRING (-112.0828242 33.6546417, -112.0826582 33.6546429, -112.0822431 33.654646, -112.0821516 33.6546467, -112.0819593 33.6546481)",auto,1,0,,
West Union Hills Drive,3169,436969961,1338,2847,1,78.85328214,2,72.0,,secondary,4,"LINESTRING (-112.0828242 33.6546417, -112.0829743 33.6546406, -112.0831367 33.6546394, -112.0833751 33.6546376, -112.0835559 33.6546362, -112.0836761 33.6546353)",auto,1,0,,
West Union Hills Drive,3170,436969961,2847,1338,1,78.85328214,3,72.0,,secondary,4,"LINESTRING (-112.0836761 33.6546353, -112.0835559 33.6546362, -112.0833751 33.6546376, -112.0831367 33.6546394, -112.0829743 33.6546406, -112.0828242 33.6546417)",auto,1,0,,
West Union Hills Drive,3171,436969962,2847,161,1,245.5660338,2,72.0,,secondary,4,"LINESTRING (-112.0836761 33.6546353, -112.083793 33.6546345, -112.0863292 33.6546311)",auto,1,0,,
West Union Hills Drive,3172,436969962,161,2847,1,245.5660338,2,72.0,,secondary,4,"LINESTRING (-112.0863292 33.6546311, -112.083793 33.6546345, -112.0836761 33.6546353)",auto,1,0,,
West Union Hills Drive,3173,436969962,161,162,1,77.62860045,2,72.0,,secondary,4,"LINESTRING (-112.0863292 33.6546311, -112.0871679 33.6546292)",auto,1,0,,
West Union Hills Drive,3174,436969962,162,161,1,77.62860045,2,72.0,,secondary,4,"LINESTRING (-112.0871679 33.6546292, -112.0863292 33.6546311)",auto,1,0,,
West Union Hills Drive,3175,436969962,162,163,1,200.8364532,2,72.0,,secondary,4,"LINESTRING (-112.0871679 33.6546292, -112.0881901 33.6546238, -112.0889093 33.65462, -112.0893377 33.6546174)",auto,1,0,,
West Union Hills Drive,3176,436969962,163,162,1,200.8364532,2,72.0,,secondary,4,"LINESTRING (-112.0893377 33.6546174, -112.0889093 33.65462, -112.0881901 33.6546238, -112.0871679 33.6546292)",auto,1,0,,
West Union Hills Drive,3177,436969962,163,2845,1,142.169805,2,72.0,,secondary,4,"LINESTRING (-112.0893377 33.6546174, -112.0908737 33.654613)",auto,1,0,,
West Union Hills Drive,3178,436969962,2845,163,1,142.169805,2,72.0,,secondary,4,"LINESTRING (-112.0908737 33.654613, -112.0893377 33.6546174)",auto,1,0,,
West Union Hills Drive,3179,436969963,2846,164,1,140.3131221,3,72.0,,secondary,4,"LINESTRING (-112.0921718 33.6546176, -112.0936875 33.6546405)",auto,1,0,,
West Union Hills Drive,3180,436969963,164,2846,1,140.3131221,2,72.0,,secondary,4,"LINESTRING (-112.0936875 33.6546405, -112.0921718 33.6546176)",auto,1,0,,
West Union Hills Drive,3181,436969963,164,165,1,197.2165722,3,72.0,,secondary,4,"LINESTRING (-112.0936875 33.6546405, -112.095818 33.654667)",auto,1,0,,
West Union Hills Drive,3182,436969963,165,164,1,197.2165722,2,72.0,,secondary,4,"LINESTRING (-112.095818 33.654667, -112.0936875 33.6546405)",auto,1,0,,
West Union Hills Drive,3183,436969963,165,1923,1,81.83586085,3,72.0,,secondary,4,"LINESTRING (-112.095818 33.654667, -112.0967021 33.6546755)",auto,1,0,,
West Union Hills Drive,3184,436969963,1923,165,1,81.83586085,2,72.0,,secondary,4,"LINESTRING (-112.0967021 33.6546755, -112.095818 33.654667)",auto,1,0,,
West Union Hills Drive,3185,436969963,1923,3545,1,8.487817442,3,72.0,,secondary,4,"LINESTRING (-112.0967021 33.6546755, -112.0967938 33.6546749)",auto,1,0,,
West Union Hills Drive,3186,436969963,3545,1923,1,8.487817442,2,72.0,,secondary,4,"LINESTRING (-112.0967938 33.6546749, -112.0967021 33.6546755)",auto,1,0,,
West Union Hills Drive,3187,436969963,3545,166,1,78.5469393,3,72.0,,secondary,4,"LINESTRING (-112.0967938 33.6546749, -112.0974359 33.6546918, -112.0976121 33.6546968, -112.097642 33.6546965)",auto,1,0,,
West Union Hills Drive,3188,436969963,166,3545,1,78.5469393,2,72.0,,secondary,4,"LINESTRING (-112.097642 33.6546965, -112.0976121 33.6546968, -112.0974359 33.6546918, -112.0967938 33.6546749)",auto,1,0,,
West Union Hills Drive,3189,436969963,166,2849,1,7.860999329,3,72.0,,secondary,4,"LINESTRING (-112.097642 33.6546965, -112.0977269 33.6546984)",auto,1,0,,
West Union Hills Drive,3190,436969963,2849,166,1,7.860999329,2,72.0,,secondary,4,"LINESTRING (-112.0977269 33.6546984, -112.097642 33.6546965)",auto,1,0,,
West Union Hills Drive,3191,436969964,158,159,1,52.78660251,2,,,secondary,4,"LINESTRING (-112.0791542 33.6546673, -112.0796471 33.6546653, -112.0797245 33.6546647)",auto,1,0,,
West Union Hills Drive,3192,436969964,159,158,1,52.78660251,2,,,secondary,4,"LINESTRING (-112.0797245 33.6546647, -112.0796471 33.6546653, -112.0791542 33.6546673)",auto,1,0,,
West Union Hills Drive,3193,436969964,159,160,1,41.12509751,2,,,secondary,4,"LINESTRING (-112.0797245 33.6546647, -112.0801688 33.6546614)",auto,1,0,,
West Union Hills Drive,3194,436969964,160,159,1,41.12509751,2,,,secondary,4,"LINESTRING (-112.0801688 33.6546614, -112.0797245 33.6546647)",auto,1,0,,
West Union Hills Drive,3195,436969964,160,2848,1,165.7314763,2,,,secondary,4,"LINESTRING (-112.0801688 33.6546614, -112.0806636 33.6546577, -112.0810723 33.6546547, -112.0812875 33.6546531, -112.0818771 33.6546487, -112.0819593 33.6546481)",auto,1,0,,
West Union Hills Drive,3196,436969964,2848,160,1,165.7314763,2,,,secondary,4,"LINESTRING (-112.0819593 33.6546481, -112.0818771 33.6546487, -112.0812875 33.6546531, -112.0810723 33.6546547, -112.0806636 33.6546577, -112.0801688 33.6546614)",auto,1,0,,
West Union Hills Drive,3197,436970004,2854,169,1,57.59901141,4,64.0,,secondary,4,"LINESTRING (-112.1078373 33.6547012, -112.1082808 33.6547001, -112.1084596 33.6546996)",auto,1,0,,
West Union Hills Drive,3198,436970004,169,2854,1,57.59901141,2,64.0,,secondary,4,"LINESTRING (-112.1084596 33.6546996, -112.1082808 33.6547001, -112.1078373 33.6547012)",auto,1,0,,
West Union Hills Drive,3199,436970005,2856,2855,1,13.28211985,3,64.0,,secondary,4,"LINESTRING (-112.1008006 33.6547188, -112.1009441 33.6547184)",auto,1,0,,
West Union Hills Drive,3200,436970005,2855,2856,1,13.28211985,4,64.0,,secondary,4,"LINESTRING (-112.1009441 33.6547184, -112.1008006 33.6547188)",auto,1,0,,
West Union Hills Drive,3201,436970006,167,2856,1,95.01102934,3,64.0,,secondary,4,"LINESTRING (-112.0997741 33.6547214, -112.0999985 33.6547208, -112.1003349 33.6547199, -112.1008006 33.6547188)",auto,1,0,,
West Union Hills Drive,3202,436970006,2856,167,1,95.01102934,4,64.0,,secondary,4,"LINESTRING (-112.1008006 33.6547188, -112.1003349 33.6547199, -112.0999985 33.6547208, -112.0997741 33.6547214)",auto,1,0,,
East Union Hills Drive,3203,436970136,2844,358,1,136.8692723,2,,,secondary,4,"LINESTRING (-112.0562706 33.6548419, -112.0555852 33.6548464, -112.0547925 33.6548726)",auto,1,0,,
East Union Hills Drive,3204,436970136,358,2844,1,136.8692723,2,,,secondary,4,"LINESTRING (-112.0547925 33.6548726, -112.0555852 33.6548464, -112.0562706 33.6548419)",auto,1,0,,
East Union Hills Drive,3205,436970136,358,2857,1,519.6835285,2,,,secondary,4,"LINESTRING (-112.0547925 33.6548726, -112.0535757 33.6549326, -112.0525824 33.6549752, -112.052116 33.6549911, -112.0515715 33.6549886, -112.0507797 33.6549636, -112.0500765 33.6549414, -112.0492808 33.6549328, -112.0491828 33.6549342)",auto,1,0,,
East Union Hills Drive,3206,436970136,2857,358,1,519.6835285,2,,,secondary,4,"LINESTRING (-112.0491828 33.6549342, -112.0492808 33.6549328, -112.0500765 33.6549414, -112.0507797 33.6549636, -112.0515715 33.6549886, -112.052116 33.6549911, -112.0525824 33.6549752, -112.0535757 33.6549326, -112.0547925 33.6548726)",auto,1,0,,
East Union Hills Drive,3207,436970137,2860,2861,1,8.321042556,2,,,secondary,4,"LINESTRING (-112.0438345 33.6549585, -112.0437446 33.6549589)",auto,1,0,,
East Union Hills Drive,3208,436970137,2861,2860,1,8.321042556,4,,,secondary,4,"LINESTRING (-112.0437446 33.6549589, -112.0438345 33.6549585)",auto,1,0,,
East Union Hills Drive,3209,436970138,2857,372,1,63.57886046,3,,,secondary,4,"LINESTRING (-112.0491828 33.6549342, -112.0486436 33.6549422, -112.048496 33.6549399)",auto,1,0,,
East Union Hills Drive,3210,436970138,372,2857,1,63.57886046,2,,,secondary,4,"LINESTRING (-112.048496 33.6549399, -112.0486436 33.6549422, -112.0491828 33.6549342)",auto,1,0,,
East Union Hills Drive,3211,436970139,2859,90085,1,64.97725878,3,,,secondary,4,"LINESTRING (-112.045079 33.6549519, -112.0444425 33.654956, -112.044377 33.6549563)",auto,1,0,,
East Union Hills Drive,3212,436970139,90085,2859,1,64.97725878,2,,,secondary,4,"LINESTRING (-112.044377 33.6549563, -112.0444425 33.654956, -112.045079 33.6549519)",auto,1,0,,
East Union Hills Drive,3215,436970140,90085,2860,1,41.17934191,2,,,secondary,4,"LINESTRING (-112.0442794 33.6549567, -112.0442134 33.654957, -112.0438345 33.6549585)",auto,1,0,,
East Union Hills Drive,3216,436970140,2860,90085,1,41.17934191,4,,,secondary,4,"LINESTRING (-112.0438345 33.6549585, -112.0442134 33.654957, -112.0442794 33.6549567)",auto,1,0,,
East Union Hills Drive,3217,436970141,372,2858,1,59.07239979,2,,,secondary,4,"LINESTRING (-112.048496 33.6549399, -112.0483455 33.6549421, -112.0478578 33.6549418)",auto,1,0,,
East Union Hills Drive,3218,436970141,2858,372,1,59.07239979,3,,,secondary,4,"LINESTRING (-112.0478578 33.6549418, -112.0483455 33.6549421, -112.048496 33.6549399)",auto,1,0,,
East Union Hills Drive,3219,436970142,2858,1990,1,109.9123608,2,,,secondary,4,"LINESTRING (-112.0478578 33.6549418, -112.0466703 33.6549397)",auto,1,0,,
East Union Hills Drive,3220,436970142,1990,2858,1,109.9123608,2,,,secondary,4,"LINESTRING (-112.0466703 33.6549397, -112.0478578 33.6549418)",auto,1,0,,
East Union Hills Drive,3221,436970142,1990,424,1,7.904416456,2,,,secondary,4,"LINESTRING (-112.0466703 33.6549397, -112.0465849 33.6549397)",auto,1,0,,
East Union Hills Drive,3222,436970142,424,1990,1,7.904416456,2,,,secondary,4,"LINESTRING (-112.0465849 33.6549397, -112.0466703 33.6549397)",auto,1,0,,
East Union Hills Drive,3223,436970142,424,2859,1,139.3890359,2,,,secondary,4,"LINESTRING (-112.0465849 33.6549397, -112.045079 33.6549519)",auto,1,0,,
East Union Hills Drive,3224,436970142,2859,424,1,139.3890359,2,,,secondary,4,"LINESTRING (-112.045079 33.6549519, -112.0465849 33.6549397)",auto,1,0,,
East Union Hills Drive,3225,436970161,364,2863,1,63.91218617,2,,,secondary,4,"LINESTRING (-112.0395375 33.6549759, -112.0393965 33.6549764, -112.038847 33.6549794)",auto,1,0,,
East Union Hills Drive,3226,436970161,2863,364,1,63.91218617,3,,,secondary,4,"LINESTRING (-112.038847 33.6549794, -112.0393965 33.6549764, -112.0395375 33.6549759)",auto,1,0,,
East Union Hills Drive,3227,436970162,2862,364,1,63.31937331,3,,,secondary,4,"LINESTRING (-112.0402216 33.6549731, -112.0396841 33.6549753, -112.0395375 33.6549759)",auto,1,0,,
East Union Hills Drive,3228,436970162,364,2862,1,63.31937331,2,,,secondary,4,"LINESTRING (-112.0395375 33.6549759, -112.0396841 33.6549753, -112.0402216 33.6549731)",auto,1,0,,
East Union Hills Drive,3229,436970163,2861,1410,1,67.06797415,2,,,secondary,4,"LINESTRING (-112.0437446 33.6549589, -112.04302 33.6549618)",auto,1,0,,
East Union Hills Drive,3230,436970163,1410,2861,1,67.06797415,2,,,secondary,4,"LINESTRING (-112.04302 33.6549618, -112.0437446 33.6549589)",auto,1,0,,
East Union Hills Drive,3231,436970163,1410,418,1,51.25900628,2,,,secondary,4,"LINESTRING (-112.04302 33.6549618, -112.0424662 33.6549641)",auto,1,0,,
East Union Hills Drive,3232,436970163,418,1410,1,51.25900628,2,,,secondary,4,"LINESTRING (-112.0424662 33.6549641, -112.04302 33.6549618)",auto,1,0,,
East Union Hills Drive,3233,436970163,418,95,1,61.81065571,2,,,secondary,4,"LINESTRING (-112.0424662 33.6549641, -112.0417984 33.6549668)",auto,1,0,,
East Union Hills Drive,3234,436970163,95,418,1,61.81065571,2,,,secondary,4,"LINESTRING (-112.0417984 33.6549668, -112.0424662 33.6549641)",auto,1,0,,
East Union Hills Drive,3235,436970163,95,2862,1,145.9464059,2,,,secondary,4,"LINESTRING (-112.0417984 33.6549668, -112.0402216 33.6549731)",auto,1,0,,
East Union Hills Drive,3236,436970163,2862,95,1,145.9464059,2,,,secondary,4,"LINESTRING (-112.0402216 33.6549731, -112.0417984 33.6549668)",auto,1,0,,
East Beardsley Road,3238,436970678,90064,603,1,796.6391861,2,72.0,,secondary,4,"LINESTRING (-112.0486047 33.6694752, -112.048713 33.6694759, -112.0488906 33.669471, -112.0530726 33.6694661, -112.057213 33.6694597)",auto,0,0,,
East Beardsley Road,3239,436970678,603,3462,1,323.9154985,2,72.0,,secondary,4,"LINESTRING (-112.057213 33.6694597, -112.0603351 33.6694613, -112.0607132 33.6694605)",auto,0,0,,
East Beardsley Road,3240,436970679,1357,2866,1,13.03920171,3,72.0,,secondary,4,"LINESTRING (-112.0474269 33.669471, -112.0475678 33.6694713)",auto,0,0,,
East Beardsley Road,3241,436970680,2866,90064,1,80.30864903,4,72.0,,secondary,4,"LINESTRING (-112.0475678 33.6694713, -112.0483494 33.6694734, -112.0484356 33.6694741)",auto,0,0,,
East Beardsley Road,3243,436970681,90077,708,1,1372.318442,2,72.0,,secondary,4,"LINESTRING (-112.0484571 33.6685378, -112.0483358 33.6685377, -112.0461071 33.668556, -112.0431803 33.6685846, -112.0426151 33.6686198, -112.0422327 33.6686549, -112.0419579 33.668692, -112.0415215 33.6687591, -112.0410375 33.6688457, -112.0401961 33.6690336, -112.0397213 33.6691704, -112.0380304 33.6697632, -112.037156 33.6700465, -112.0363224 33.6702918, -112.0354374 33.6705592, -112.0349568 33.6707165, -112.0341361 33.6710124)",auto,0,0,,
East Beardsley Road,3244,436970682,2865,2864,1,29.03465389,3,72.0,,secondary,4,"LINESTRING (-112.0497926 33.6685525, -112.0494789 33.6685482)",auto,0,0,,
East Beardsley Road,3245,436970683,2864,90077,1,82.48413001,4,72.0,,secondary,4,"LINESTRING (-112.0494789 33.6685482, -112.0487036 33.6685375, -112.0485877 33.6685375)",auto,0,0,,
North 19th Avenue,3246,436971074,167,2868,1,97.84228111,3,,,primary,3,"LINESTRING (-112.0997741 33.6547214, -112.0997745 33.6548856, -112.0997781 33.6553624, -112.0997793 33.6555327, -112.0997784 33.6556013)",auto,1,0,,
North 19th Avenue,3247,436971074,2868,167,1,97.84228111,4,,,primary,3,"LINESTRING (-112.0997784 33.6556013, -112.0997793 33.6555327, -112.0997781 33.6553624, -112.0997745 33.6548856, -112.0997741 33.6547214)",auto,1,0,,
North 19th Avenue,3248,436971075,2867,3525,1,24.44109097,5,,,primary,3,"LINESTRING (-112.0997685 33.6538173, -112.0997696 33.6539389, -112.09977 33.6540371)",auto,1,0,,
North 19th Avenue,3249,436971075,3525,2867,1,24.44109097,3,,,primary,3,"LINESTRING (-112.09977 33.6540371, -112.0997696 33.6539389, -112.0997685 33.6538173)",auto,1,0,,
North 7th Avenue,3250,436971305,2869,1337,1,63.19227345,2,64.0,,secondary,4,"LINESTRING (-112.0828243 33.6540233, -112.0828243 33.6539964, -112.0828242 33.6538462, -112.0828241 33.6538098, -112.0828228 33.653455)",auto,1,0,,
North 7th Avenue,3251,436971305,1337,2869,1,63.19227345,2,64.0,,secondary,4,"LINESTRING (-112.0828228 33.653455, -112.0828241 33.6538098, -112.0828242 33.6538462, -112.0828243 33.6539964, -112.0828243 33.6540233)",auto,1,0,,
North 7th Avenue,3252,436971305,1337,1336,1,233.4315667,2,64.0,,secondary,4,"LINESTRING (-112.0828228 33.653455, -112.0828225 33.6533887, -112.0828226 33.6528245, -112.082823 33.6513557)",auto,1,0,,
North 7th Avenue,3253,436971305,1336,1337,1,233.4315667,2,64.0,,secondary,4,"LINESTRING (-112.082823 33.6513557, -112.0828226 33.6528245, -112.0828225 33.6533887, -112.0828228 33.653455)",auto,1,0,,
