agent_id,from_node_id,to_node_id,timestamp,cumu_distance,hhmmss,trace_id,travel_time,delay,geometry
132,1683,1674,0,292.88,0000:00,2,0,0,"LINESTRING (-2.2644209 53.4827919, -2.2646141 53.4827911, -2.2647563 53.4825361, -2.2648958 53.4823244)"
133,1674,405,0,108.88,0000:00,1,0,0,"LINESTRING (-2.2648958 53.4823244, -2.2665029 53.4825345)"
133,405,409,0,163.19,0000:00,4,0,0,"LINESTRING (-2.2665029 53.4825345, -2.267304 53.4826408)"
133,409,404,0,263.62,0000:00,4,0,0,"LINESTRING (-2.267304 53.4826408, -2.2687919 53.4828194)"
134,1720,1983,0,89.73,0000:00,0,0,0,"LINESTRING (-2.2639437 53.486762, -2.2632833 53.4868523, -2.2626369 53.4869752)"
134,1983,548,0,201.80,0000:00,0,0,0,"LINESTRING (-2.2626369 53.4869752, -2.2617445 53.487261, -2.2612933 53.487564)"
134,548,1527,0,322.64,0000:00,0,0,0,"LINESTRING (-2.2612933 53.487564, -2.2611737 53.4876445, -2.2601373 53.4883536, -2.2600936 53.4883835)"
134,1527,1739,0,398.31,0000:00,0,0,0,"LINESTRING (-2.2600936 53.4883835, -2.2599972 53.4883253, -2.2593041 53.4878911)"
134,1739,1525,0,477.33,0000:00,0,0,0,"LINESTRING (-2.2593041 53.4878911, -2.2584816 53.4873758)"
134,1525,1731,0,503.88,0000:00,0,0,0,"LINESTRING (-2.2584816 53.4873758, -2.2581917 53.4875409)"
134,1731,1738,0,550.63,0000:00,0,0,0,"LINESTRING (-2.2581917 53.4875409, -2.2578942 53.4877103, -2.2577079 53.4878462)"
134,1738,1457,0,649.75,0000:00,0,0,0,"LINESTRING (-2.2577079 53.4878462, -2.2575401 53.4880551, -2.2574942 53.4881405, -2.2574744 53.4881775, -2.2573679 53.4883758, -2.2572982 53.4885929, -2.2572762 53.4886341, -2.2572367 53.4886882)"
134,1457,1534,0,860.61,0000:00,0,0,0,"LINESTRING (-2.2572367 53.4886882, -2.2568978 53.4882358, -2.2567836 53.4880833, -2.2567656 53.4880592, -2.256749 53.4880294, -2.2567447 53.4879931, -2.2567464 53.4879683, -2.2567974 53.4878711, -2.2569133 53.4876636, -2.2570504 53.4873607, -2.2571421 53.4868829)"
134,1534,1000,0,954.66,0000:00,0,0,0,"LINESTRING (-2.2571421 53.4868829, -2.2572249 53.4864952, -2.2573344 53.4860449)"
134,1000,998,0,964.09,0000:00,0,0,0,"LINESTRING (-2.2573344 53.4860449, -2.257352 53.4859608)"
134,998,1286,0,1058.63,0000:00,0,0,0,"LINESTRING (-2.257352 53.4859608, -2.2573996 53.4857686, -2.2574133 53.4857096, -2.2575693 53.4851205)"
134,1286,254,0,1106.37,0000:00,0,0,0,"LINESTRING (-2.2575693 53.4851205, -2.2576623 53.4846947)"
134,254,1692,0,1183.01,0000:00,1,0,0,"LINESTRING (-2.2576623 53.4846947, -2.2579254 53.4847107, -2.2581303 53.4847258, -2.2588122 53.4847771)"
134,1692,253,0,1251.29,0000:00,1,0,0,"LINESTRING (-2.2588122 53.4847771, -2.2589803 53.4847788, -2.2590368 53.4847793, -2.2592142 53.4847733, -2.2593454 53.4847597, -2.2594817 53.4847282, -2.2597748 53.484614)"
134,253,252,0,1288.19,0000:00,1,0,0,"LINESTRING (-2.2597748 53.484614, -2.260051 53.4845446, -2.2603033 53.484513)"
134,252,996,0,1391.57,0000:00,1,0,0,"LINESTRING (-2.2603033 53.484513, -2.2611295 53.4844885, -2.261863 53.4844584)"
134,996,265,0,1447.83,0000:00,1,0,0,"LINESTRING (-2.261863 53.4844584, -2.2618692 53.4846796, -2.2618894 53.4847208, -2.2619253 53.4847565, -2.2619834 53.4847799, -2.262057 53.4847932, -2.2622463 53.4847914)"
134,265,1369,0,1503.37,0000:00,1,0,0,"LINESTRING (-2.2622463 53.4847914, -2.2625994 53.4847935, -2.2629856 53.4847812, -2.2630836 53.4847707)"
134,1369,1498,0,1615.23,0000:00,1,0,0,"LINESTRING (-2.2630836 53.4847707, -2.2633385 53.484748, -2.2647708 53.4847242)"
134,1498,1497,0,1773.23,0000:00,1,0,0,"LINESTRING (-2.2647708 53.4847242, -2.2647994 53.4841348, -2.2648374 53.4833038)"
134,1497,1496,0,1785.23,0000:00,2,0,0,"LINESTRING (-2.2648374 53.4833038, -2.2648373 53.4831959)"
135,1497,1494,0,28.04,0000:00,0,0,0,"LINESTRING (-2.2648374 53.4833038, -2.2644136 53.4833006)"
135,1494,1493,0,39.57,0000:00,0,0,0,"LINESTRING (-2.2644136 53.4833006, -2.264409 53.483197)"
135,1493,1683,0,84.64,0000:00,0,0,0,"LINESTRING (-2.264409 53.483197, -2.264411 53.4828717, -2.2644209 53.4827919)"
135,1683,289,0,142.48,0000:00,2,0,0,"LINESTRING (-2.2644209 53.4827919, -2.264451 53.4825499, -2.2644965 53.4824551, -2.264579 53.482283)"
135,289,1180,0,148.71,0000:00,3,0,0,"LINESTRING (-2.264579 53.482283, -2.2645977 53.4822479, -2.2646074 53.4822296)"
135,1180,1670,0,243.99,0000:00,3,0,0,"LINESTRING (-2.2646074 53.4822296, -2.2648246 53.4818179, -2.2650506 53.4814144)"
135,1670,1492,0,266.20,0000:00,4,0,0,"LINESTRING (-2.2650506 53.4814144, -2.2651615 53.4812258)"
135,1492,2956,0,280.08,0000:00,4,0,0,"LINESTRING (-2.2651615 53.4812258, -2.2652348 53.4811089)"
135,2956,2957,0,284.21,0000:00,4,0,0,"LINESTRING (-2.2652348 53.4811089, -2.2652567 53.4810741)"
135,2957,2958,0,306.68,0000:00,4,0,0,"LINESTRING (-2.2652567 53.4810741, -2.2653165 53.4809787, -2.265395 53.48089)"
135,2958,2959,0,309.60,0000:00,5,0,0,"LINESTRING (-2.265395 53.48089, -2.2654156 53.4808668)"
135,2959,1491,0,319.94,0000:00,5,0,0,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)"
135,1491,1668,0,337.57,0000:00,5,0,0,"LINESTRING (-2.2654885 53.4807845, -2.2656336 53.4806516)"
135,1668,890,0,371.75,0000:00,5,0,0,"LINESTRING (-2.2656336 53.4806516, -2.2659357 53.4804022)"
135,890,290,0,403.73,0000:00,5,0,0,"LINESTRING (-2.2659357 53.4804022, -2.2662142 53.4801672)"
135,290,1241,0,432.69,0000:00,5,0,0,"LINESTRING (-2.2662142 53.4801672, -2.2664637 53.4799532)"
136,2749,1249,0,107.07,0000:00,1,0,0,"LINESTRING (-2.2655091 53.478608, -2.2648591 53.478558, -2.2639103 53.4784614)"
136,1249,1199,0,126.94,0000:00,2,0,0,"LINESTRING (-2.2639103 53.4784614, -2.2636114 53.4784444)"
136,1199,1867,0,204.38,0000:00,2,0,0,"LINESTRING (-2.2636114 53.4784444, -2.2632601 53.4784312, -2.2630472 53.4784271, -2.2628438 53.4784287, -2.2626415 53.4784357, -2.2624431 53.4784464)"
136,1867,1865,0,221.42,0000:00,2,0,0,"LINESTRING (-2.2624431 53.4784464, -2.2623298 53.4784529, -2.2621879 53.478466)"
136,1865,143,0,285.79,0000:00,2,0,0,"LINESTRING (-2.2621879 53.478466, -2.2619167 53.4784962, -2.2617008 53.478527, -2.2612576 53.4786285)"
136,143,144,0,310.81,0000:00,3,0,0,"LINESTRING (-2.2612576 53.4786285, -2.2610681 53.4786796, -2.2609138 53.478722)"
136,144,2577,0,362.50,0000:00,3,0,0,"LINESTRING (-2.2609138 53.478722, -2.2606565 53.4788141, -2.2604682 53.4788936, -2.2602872 53.4789962)"
136,2577,145,0,383.27,0000:00,3,0,0,"LINESTRING (-2.2602872 53.4789962, -2.2600535 53.4791209)"
136,145,2750,0,729.94,0000:00,3,0,0,"LINESTRING (-2.2600535 53.4791209, -2.2598312 53.4792635, -2.2597023 53.4793612, -2.2594845 53.4795508, -2.2593425 53.479692, -2.2592488 53.4798088, -2.2591589 53.4799413, -2.2590835 53.4800725, -2.2589298 53.480427, -2.2587856 53.4807446, -2.2586613 53.4809363, -2.2585499 53.4810848, -2.2583846 53.4812645, -2.2582077 53.4814324, -2.2580002 53.4815995, -2.2577931 53.4817388, -2.2576338 53.4818332)"
136,2750,2285,0,742.86,0000:00,5,0,0,"LINESTRING (-2.2576338 53.4818332, -2.2574973 53.4819163)"
136,2285,2266,0,841.78,0000:00,5,0,0,"LINESTRING (-2.2574973 53.4819163, -2.2582951 53.481727, -2.2588709 53.4815662)"
136,2266,2283,0,948.96,0000:00,4,0,0,"LINESTRING (-2.2588709 53.4815662, -2.2599648 53.4812018, -2.2602923 53.4811045)"
136,2283,2959,0,1292.78,0000:00,4,0,0,"LINESTRING (-2.2602923 53.4811045, -2.2605656 53.4810374, -2.2612201 53.4809289, -2.2620704 53.4808395, -2.2623493 53.4808236, -2.2633468 53.4807863, -2.2637418 53.4807783, -2.2640303 53.4807825, -2.2644497 53.4807983, -2.2646585 53.4808057, -2.2650478 53.4808299, -2.2652053 53.4808426, -2.2654156 53.4808668)"
136,2959,1491,0,1303.12,0000:00,2,0,0,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)"
136,1491,1668,0,1320.75,0000:00,2,0,0,"LINESTRING (-2.2654885 53.4807845, -2.2656336 53.4806516)"
136,1668,890,0,1354.93,0000:00,2,0,0,"LINESTRING (-2.2656336 53.4806516, -2.2659357 53.4804022)"
136,890,290,0,1386.91,0000:00,2,0,0,"LINESTRING (-2.2659357 53.4804022, -2.2662142 53.4801672)"
136,290,1241,0,1415.87,0000:00,1,0,0,"LINESTRING (-2.2662142 53.4801672, -2.2664637 53.4799532)"
136,1241,1490,0,1465.34,0000:00,1,0,0,"LINESTRING (-2.2664637 53.4799532, -2.2668721 53.4795806)"
136,1490,293,0,1604.78,0000:00,0,0,0,"LINESTRING (-2.2668721 53.4795806, -2.2660514 53.4793015, -2.2650378 53.4789634)"
136,293,2911,0,1701.16,0000:00,1,0,0,"LINESTRING (-2.2650378 53.4789634, -2.2646936 53.4788648, -2.2645246 53.4788329, -2.264357 53.4788131, -2.2640391 53.4787898, -2.2636876 53.4787839, -2.2636332 53.4787847)"
136,2911,1604,0,1717.62,0000:00,2,0,0,"LINESTRING (-2.2636332 53.4787847, -2.2634806 53.4787871, -2.2633848 53.4787907)"
136,1604,1874,0,1776.56,0000:00,2,0,0,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)"
136,1874,1606,0,1797.76,0000:00,2,0,0,"LINESTRING (-2.2624999 53.4788504, -2.2623113 53.4788662, -2.2621825 53.4788759)"
136,1606,1607,0,1809.10,0000:00,2,0,0,"LINESTRING (-2.2621825 53.4788759, -2.2620125 53.4788891)"
136,1607,2695,0,1831.26,0000:00,2,0,0,"LINESTRING (-2.2620125 53.4788891, -2.2618665 53.4788968, -2.2617975 53.4788967, -2.2617081 53.4788923, -2.2616794 53.4788883)"
136,2695,1242,0,1863.33,0000:00,3,0,0,"LINESTRING (-2.2616794 53.4788883, -2.2616248 53.4788808, -2.2615086 53.4788463, -2.2614025 53.478808, -2.2612716 53.4787392)"
136,1242,1884,0,1890.05,0000:00,3,0,0,"LINESTRING (-2.2612716 53.4787392, -2.2611062 53.4786952, -2.260919 53.4786234)"
136,1884,1862,0,1931.34,0000:00,3,0,0,"LINESTRING (-2.260919 53.4786234, -2.2607185 53.4786014, -2.2605764 53.4785934, -2.2604584 53.478595, -2.2603023 53.478614)"
136,1862,1408,0,2298.25,0000:00,3,0,0,"LINESTRING (-2.2603023 53.478614, -2.260104 53.4787195, -2.259842 53.478874, -2.2598143 53.4788903, -2.2596622 53.4789912, -2.2594652 53.4791348, -2.2592574 53.479293, -2.2591121 53.4794286, -2.2590127 53.4795323, -2.2589177 53.4796476, -2.2587935 53.4798253, -2.2586714 53.4800355, -2.2586052 53.4801678, -2.2585385 53.4803081, -2.2584579 53.4804905, -2.2583925 53.4806308, -2.2583069 53.4807663, -2.2582105 53.4808934, -2.2580942 53.4810059, -2.2579591 53.4811129, -2.2576896 53.4812792, -2.2574858 53.4813745)"
136,1408,1436,0,2352.08,0000:00,4,0,0,"LINESTRING (-2.2574858 53.4813745, -2.257184 53.4815387, -2.257127 53.4815974, -2.257112 53.4816611, -2.2571197 53.4817697)"
136,1436,1437,0,2423.65,0000:00,5,0,0,"LINESTRING (-2.2571197 53.4817697, -2.2571519 53.4818081, -2.2577112 53.4823082)"
136,1437,2453,0,2441.72,0000:00,5,0,0,"LINESTRING (-2.2577112 53.4823082, -2.2577898 53.482412, -2.2578088 53.4824593)"
136,2453,1438,0,2489.70,0000:00,5,0,0,"LINESTRING (-2.2578088 53.4824593, -2.2578332 53.48252, -2.2578615 53.482608, -2.2578539 53.4826782, -2.2578355 53.482764, -2.2577875 53.4828833)"
136,1438,1366,0,2539.99,0000:00,5,0,0,"LINESTRING (-2.2577875 53.4828833, -2.2577435 53.4830787, -2.2577354 53.4831514, -2.2577623 53.4831898, -2.2577761 53.4832095, -2.2578168 53.4832386, -2.2579348 53.4832798)"
136,1366,2108,0,2799.94,0000:00,5,0,0,"LINESTRING (-2.2579348 53.4832798, -2.2586803 53.4832846, -2.2591322 53.4832892, -2.2592788 53.4832915, -2.2601525 53.4832915, -2.2609065 53.4832872, -2.2615745 53.4832836, -2.2618626 53.4832715)"
136,2108,1279,0,2811.03,0000:00,5,0,0,"LINESTRING (-2.2618626 53.4832715, -2.2617891 53.4833611)"
136,1279,262,0,2833.49,0000:00,5,0,0,"LINESTRING (-2.2617891 53.4833611, -2.2616121 53.4833579, -2.2614498 53.4833594)"
136,262,247,0,2951.09,0000:00,5,0,0,"LINESTRING (-2.2614498 53.4833594, -2.2610274 53.4833627, -2.2608396 53.4833683, -2.2601653 53.4833678, -2.2596728 53.4833742)"
136,247,253,0,3090.37,0000:00,5,0,0,"LINESTRING (-2.2596728 53.4833742, -2.2596718 53.483796, -2.2596717 53.4838562, -2.2596714 53.4840064, -2.2596711 53.4841185, -2.2596746 53.4844695, -2.2597085 53.4845406, -2.2597748 53.484614)"
136,253,252,0,3127.27,0000:00,5,0,0,"LINESTRING (-2.2597748 53.484614, -2.260051 53.4845446, -2.2603033 53.484513)"
136,252,996,0,3230.65,0000:00,5,0,0,"LINESTRING (-2.2603033 53.484513, -2.2611295 53.4844885, -2.261863 53.4844584)"
136,996,1264,0,3304.87,0000:00,5,0,0,"LINESTRING (-2.261863 53.4844584, -2.261844 53.484005, -2.2618347 53.4837911)"
136,1264,1262,0,3387.42,0000:00,5,0,0,"LINESTRING (-2.2618347 53.4837911, -2.2625999 53.4837791, -2.2630818 53.4837715)"
136,1262,1367,0,3414.41,0000:00,5,0,0,"LINESTRING (-2.2630818 53.4837715, -2.2634898 53.483775)"
136,1367,1371,0,3468.86,0000:00,5,0,0,"LINESTRING (-2.2634898 53.483775, -2.2635214 53.48381, -2.2635107 53.4842599)"
136,1371,1370,0,3478.81,0000:00,5,0,0,"LINESTRING (-2.2635107 53.4842599, -2.2635053 53.4843493)"
137,405,409,0,54.31,0000:00,0,0,0,"LINESTRING (-2.2665029 53.4825345, -2.267304 53.4826408)"
137,409,408,0,99.58,0000:00,0,0,0,"LINESTRING (-2.267304 53.4826408, -2.2672391 53.4830461)"
137,408,407,0,194.92,0000:00,0,0,0,"LINESTRING (-2.2672391 53.4830461, -2.2676858 53.4830367, -2.268376 53.4830741, -2.2686703 53.4831113)"
137,407,287,0,326.36,0000:00,0,0,0,"LINESTRING (-2.2686703 53.4831113, -2.2690794 53.4832114, -2.2692553 53.4832545, -2.2697131 53.483428, -2.2703973 53.4836873)"
137,287,1270,0,351.98,0000:00,0,0,0,"LINESTRING (-2.2703973 53.4836873, -2.2707231 53.4838118)"
137,1270,1941,0,370.47,0000:00,0,0,0,"LINESTRING (-2.2707231 53.4838118, -2.2706198 53.4839663)"
137,1941,245,0,383.67,0000:00,0,0,0,"LINESTRING (-2.2706198 53.4839663, -2.2704541 53.4839003)"
137,245,246,0,698.40,0000:00,0,0,0,"LINESTRING (-2.2704541 53.4839003, -2.2703035 53.4838338, -2.2694916 53.4834756, -2.2691356 53.4833542, -2.2687847 53.4832673, -2.2683671 53.4831817, -2.2679702 53.4831441, -2.2676206 53.4831453, -2.2673588 53.4831601, -2.2669481 53.4831996, -2.2664376 53.4832792, -2.2660734 53.483311)"
137,246,2880,0,703.89,0000:00,0,0,0,"LINESTRING (-2.2660734 53.483311, -2.2659905 53.4833105)"
137,2880,2881,0,746.40,0000:00,0,0,0,"LINESTRING (-2.2659905 53.4833105, -2.2658457 53.4833097, -2.2653481 53.4833068)"
137,2881,1497,0,780.19,0000:00,2,0,0,"LINESTRING (-2.2653481 53.4833068, -2.2648374 53.4833038)"
137,1497,1494,0,808.23,0000:00,2,0,0,"LINESTRING (-2.2648374 53.4833038, -2.2644136 53.4833006)"
137,1494,1493,0,819.76,0000:00,2,0,0,"LINESTRING (-2.2644136 53.4833006, -2.264409 53.483197)"
138,2960,2749,0,151.63,0000:00,3,0,0,"LINESTRING (-2.2677734 53.478814, -2.2676999 53.4788035, -2.26749 53.4787785, -2.2672254 53.4787514, -2.2669081 53.478723, -2.266121 53.4786573, -2.2655091 53.478608)"
138,2749,1249,0,258.70,0000:00,3,0,0,"LINESTRING (-2.2655091 53.478608, -2.2648591 53.478558, -2.2639103 53.4784614)"
138,1249,1199,0,278.57,0000:00,3,0,0,"LINESTRING (-2.2639103 53.4784614, -2.2636114 53.4784444)"
138,1199,1867,0,356.01,0000:00,3,0,0,"LINESTRING (-2.2636114 53.4784444, -2.2632601 53.4784312, -2.2630472 53.4784271, -2.2628438 53.4784287, -2.2626415 53.4784357, -2.2624431 53.4784464)"
138,1867,1865,0,373.04,0000:00,3,0,0,"LINESTRING (-2.2624431 53.4784464, -2.2623298 53.4784529, -2.2621879 53.478466)"
138,1865,143,0,437.42,0000:00,3,0,0,"LINESTRING (-2.2621879 53.478466, -2.2619167 53.4784962, -2.2617008 53.478527, -2.2612576 53.4786285)"
138,143,144,0,462.43,0000:00,3,0,0,"LINESTRING (-2.2612576 53.4786285, -2.2610681 53.4786796, -2.2609138 53.478722)"
138,144,2577,0,514.12,0000:00,3,0,0,"LINESTRING (-2.2609138 53.478722, -2.2606565 53.4788141, -2.2604682 53.4788936, -2.2602872 53.4789962)"
138,2577,145,0,534.89,0000:00,3,0,0,"LINESTRING (-2.2602872 53.4789962, -2.2600535 53.4791209)"
138,145,2750,0,881.57,0000:00,3,0,0,"LINESTRING (-2.2600535 53.4791209, -2.2598312 53.4792635, -2.2597023 53.4793612, -2.2594845 53.4795508, -2.2593425 53.479692, -2.2592488 53.4798088, -2.2591589 53.4799413, -2.2590835 53.4800725, -2.2589298 53.480427, -2.2587856 53.4807446, -2.2586613 53.4809363, -2.2585499 53.4810848, -2.2583846 53.4812645, -2.2582077 53.4814324, -2.2580002 53.4815995, -2.2577931 53.4817388, -2.2576338 53.4818332)"
138,2750,2285,0,894.49,0000:00,3,0,0,"LINESTRING (-2.2576338 53.4818332, -2.2574973 53.4819163)"
138,2285,2266,0,993.41,0000:00,3,0,0,"LINESTRING (-2.2574973 53.4819163, -2.2582951 53.481727, -2.2588709 53.4815662)"
138,2266,2283,0,1100.58,0000:00,3,0,0,"LINESTRING (-2.2588709 53.4815662, -2.2599648 53.4812018, -2.2602923 53.4811045)"
138,2283,2959,0,1444.40,0000:00,3,0,0,"LINESTRING (-2.2602923 53.4811045, -2.2605656 53.4810374, -2.2612201 53.4809289, -2.2620704 53.4808395, -2.2623493 53.4808236, -2.2633468 53.4807863, -2.2637418 53.4807783, -2.2640303 53.4807825, -2.2644497 53.4807983, -2.2646585 53.4808057, -2.2650478 53.4808299, -2.2652053 53.4808426, -2.2654156 53.4808668)"
138,2959,1491,0,1454.75,0000:00,3,0,0,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)"
138,1491,1668,0,1472.37,0000:00,3,0,0,"LINESTRING (-2.2654885 53.4807845, -2.2656336 53.4806516)"
138,1668,1669,0,1539.63,0000:00,3,0,0,"LINESTRING (-2.2656336 53.4806516, -2.266619 53.4807998)"
138,1669,1667,0,1571.05,0000:00,3,0,0,"LINESTRING (-2.266619 53.4807998, -2.2667506 53.4805283)"
139,1663,1490,0,53.08,0000:00,0,0,0,"LINESTRING (-2.2676466 53.4797047, -2.2673141 53.4796503, -2.2668721 53.4795806)"
139,1490,293,0,192.52,0000:00,1,0,0,"LINESTRING (-2.2668721 53.4795806, -2.2660514 53.4793015, -2.2650378 53.4789634)"
139,293,2911,0,288.90,0000:00,4,0,0,"LINESTRING (-2.2650378 53.4789634, -2.2646936 53.4788648, -2.2645246 53.4788329, -2.264357 53.4788131, -2.2640391 53.4787898, -2.2636876 53.4787839, -2.2636332 53.4787847)"
139,2911,1604,0,305.36,0000:00,6,0,0,"LINESTRING (-2.2636332 53.4787847, -2.2634806 53.4787871, -2.2633848 53.4787907)"
139,1604,1874,0,364.30,0000:00,6,0,0,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)"
139,1874,2913,0,379.41,0000:00,8,0,0,"LINESTRING (-2.2624999 53.4788504, -2.2623947 53.4789046, -2.2623525 53.4789513)"
140,1854,1605,0,15.66,0000:00,0,0,0,"LINESTRING (-2.2617822 53.4788233, -2.2618752 53.4788148, -2.2620152 53.478799)"
140,1605,885,0,26.12,0000:00,0,0,0,"LINESTRING (-2.2620152 53.478799, -2.2621711 53.4787834)"
140,885,1603,0,41.74,0000:00,1,0,0,"LINESTRING (-2.2621711 53.4787834, -2.2624047 53.478763)"
140,1603,1604,0,107.13,0000:00,2,0,0,"LINESTRING (-2.2624047 53.478763, -2.2630356 53.4787474, -2.2633848 53.4787907)"
140,1604,2911,0,123.58,0000:00,3,0,0,"LINESTRING (-2.2633848 53.4787907, -2.2634806 53.4787871, -2.2636332 53.4787847)"
140,2911,293,0,219.97,0000:00,3,0,0,"LINESTRING (-2.2636332 53.4787847, -2.2636876 53.4787839, -2.2640391 53.4787898, -2.264357 53.4788131, -2.2645246 53.4788329, -2.2646936 53.4788648, -2.2650378 53.4789634)"
140,293,1490,0,359.41,0000:00,5,0,0,"LINESTRING (-2.2650378 53.4789634, -2.2660514 53.4793015, -2.2668721 53.4795806)"
141,1603,1604,0,65.39,0000:00,0,0,0,"LINESTRING (-2.2624047 53.478763, -2.2630356 53.4787474, -2.2633848 53.4787907)"
141,1604,2911,0,81.84,0000:00,3,0,0,"LINESTRING (-2.2633848 53.4787907, -2.2634806 53.4787871, -2.2636332 53.4787847)"
141,2911,293,0,178.23,0000:00,3,0,0,"LINESTRING (-2.2636332 53.4787847, -2.2636876 53.4787839, -2.2640391 53.4787898, -2.264357 53.4788131, -2.2645246 53.4788329, -2.2646936 53.4788648, -2.2650378 53.4789634)"
141,293,1490,0,317.67,0000:00,3,0,0,"LINESTRING (-2.2650378 53.4789634, -2.2660514 53.4793015, -2.2668721 53.4795806)"
141,1490,1660,0,379.70,0000:00,3,0,0,"LINESTRING (-2.2668721 53.4795806, -2.2674155 53.479126)"
141,1660,1489,0,408.10,0000:00,3,0,0,"LINESTRING (-2.2674155 53.479126, -2.2676708 53.4789207)"
141,1489,2960,0,421.77,0000:00,3,0,0,"LINESTRING (-2.2676708 53.4789207, -2.2677734 53.478814)"
141,2960,2749,0,573.40,0000:00,3,0,0,"LINESTRING (-2.2677734 53.478814, -2.2676999 53.4788035, -2.26749 53.4787785, -2.2672254 53.4787514, -2.2669081 53.478723, -2.266121 53.4786573, -2.2655091 53.478608)"
141,2749,1249,0,680.47,0000:00,3,0,0,"LINESTRING (-2.2655091 53.478608, -2.2648591 53.478558, -2.2639103 53.4784614)"
141,1249,1199,0,700.34,0000:00,3,0,0,"LINESTRING (-2.2639103 53.4784614, -2.2636114 53.4784444)"
141,1199,2197,0,756.38,0000:00,3,0,0,"LINESTRING (-2.2636114 53.4784444, -2.2627713 53.4783811)"
141,2197,1198,0,816.16,0000:00,0,0,0,"LINESTRING (-2.2627713 53.4783811, -2.2628768 53.4783802, -2.2630124 53.4783798, -2.263674 53.478398)"
142,1602,1601,0,56.69,0000:00,1,0,0,"LINESTRING (-2.2620771 53.4811752, -2.2621432 53.481107, -2.2621924 53.4810428, -2.2622097 53.4809941, -2.2622552 53.4806845)"
142,1601,1608,0,140.24,0000:00,2,0,0,"LINESTRING (-2.2622552 53.4806845, -2.2622505 53.4803147, -2.2622467 53.4800644, -2.2622185 53.4799342)"
142,1608,1872,0,179.91,0000:00,4,0,0,"LINESTRING (-2.2622185 53.4799342, -2.2621712 53.4796634, -2.2621727 53.4796167, -2.2621811 53.4795793)"
142,1872,1887,0,195.56,0000:00,5,0,0,"LINESTRING (-2.2621811 53.4795793, -2.2622251 53.479441)"
142,1887,2914,0,212.26,0000:00,6,0,0,"LINESTRING (-2.2622251 53.479441, -2.262229 53.479404, -2.2622394 53.4793071, -2.2622381 53.4792911)"
143,1606,1607,0,11.34,0000:00,0,0,0,"LINESTRING (-2.2621825 53.4788759, -2.2620125 53.4788891)"
143,1607,2695,0,33.50,0000:00,1,0,0,"LINESTRING (-2.2620125 53.4788891, -2.2618665 53.4788968, -2.2617975 53.4788967, -2.2617081 53.4788923, -2.2616794 53.4788883)"
143,2695,1242,0,65.57,0000:00,2,0,0,"LINESTRING (-2.2616794 53.4788883, -2.2616248 53.4788808, -2.2615086 53.4788463, -2.2614025 53.478808, -2.2612716 53.4787392)"
143,1242,1884,0,92.29,0000:00,3,0,0,"LINESTRING (-2.2612716 53.4787392, -2.2611062 53.4786952, -2.260919 53.4786234)"
143,1884,354,0,122.47,0000:00,5,0,0,"LINESTRING (-2.260919 53.4786234, -2.2607913 53.4785925, -2.2606861 53.4785579, -2.2606372 53.4785027, -2.26063 53.4784475)"
144,1884,1242,0,26.73,0000:00,1,0,0,"LINESTRING (-2.260919 53.4786234, -2.2611062 53.4786952, -2.2612716 53.4787392)"
144,1242,1854,0,62.01,0000:00,3,0,0,"LINESTRING (-2.2612716 53.4787392, -2.261482 53.4787735, -2.2616027 53.4788034, -2.2616854 53.4788203, -2.2617822 53.4788233)"
145,2577,145,0,20.77,0000:00,1,0,0,"LINESTRING (-2.2602872 53.4789962, -2.2600535 53.4791209)"
145,145,2750,0,367.45,0000:00,2,0,0,"LINESTRING (-2.2600535 53.4791209, -2.2598312 53.4792635, -2.2597023 53.4793612, -2.2594845 53.4795508, -2.2593425 53.479692, -2.2592488 53.4798088, -2.2591589 53.4799413, -2.2590835 53.4800725, -2.2589298 53.480427, -2.2587856 53.4807446, -2.2586613 53.4809363, -2.2585499 53.4810848, -2.2583846 53.4812645, -2.2582077 53.4814324, -2.2580002 53.4815995, -2.2577931 53.4817388, -2.2576338 53.4818332)"
145,2750,2285,0,380.37,0000:00,9,0,0,"LINESTRING (-2.2576338 53.4818332, -2.2574973 53.4819163)"
145,2285,2266,0,479.29,0000:00,9,0,0,"LINESTRING (-2.2574973 53.4819163, -2.2582951 53.481727, -2.2588709 53.4815662)"
145,2266,2283,0,586.46,0000:00,6,0,0,"LINESTRING (-2.2588709 53.4815662, -2.2599648 53.4812018, -2.2602923 53.4811045)"
145,2283,2959,0,930.28,0000:00,5,0,0,"LINESTRING (-2.2602923 53.4811045, -2.2605656 53.4810374, -2.2612201 53.4809289, -2.2620704 53.4808395, -2.2623493 53.4808236, -2.2633468 53.4807863, -2.2637418 53.4807783, -2.2640303 53.4807825, -2.2644497 53.4807983, -2.2646585 53.4808057, -2.2650478 53.4808299, -2.2652053 53.4808426, -2.2654156 53.4808668)"
145,2959,1491,0,940.63,0000:00,0,0,0,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)"
145,1491,1668,0,958.25,0000:00,0,0,0,"LINESTRING (-2.2654885 53.4807845, -2.2656336 53.4806516)"
