,utd,utd_long,utd_lat,order,piece,linkid,group,utd_citycode,detectors,detid,detectors_length,pos,fclass,road,limit,detectors_citycode,lanes,detectors_long,detectors_lat
442,89840,-2.215871,53.471603,3,1,97,97.1,manchester,15228.0,N06222L,0.480054110354501,0.105795583999267,trunk,Chancellor Lane,48.0,manchester,2.0,-2.216528,53.474344
443,89841,-2.216087,53.472007,4,1,97,97.1,manchester,15228.0,N06222L,0.480054110354501,0.105795583999267,trunk,Chancellor Lane,48.0,manchester,2.0,-2.216528,53.474344
444,89842,-2.216245,53.47251800000001,5,1,97,97.1,manchester,15228.0,N06222L,0.480054110354501,0.105795583999267,trunk,Chancellor Lane,48.0,manchester,2.0,-2.216528,53.474344
445,89843,-2.216308,53.47286500000001,6,1,97,97.1,manchester,15228.0,N06222L,0.480054110354501,0.105795583999267,trunk,Chancellor Lane,48.0,manchester,2.0,-2.216528,53.474344
446,89844,-2.216435,53.473907,7,1,97,97.1,manchester,15228.0,N06222L,0.480054110354501,0.105795583999267,trunk,Chancellor Lane,48.0,manchester,2.0,-2.216528,53.474344
447,89845,-2.216528,53.474344,8,1,97,97.1,manchester,15228.0,N06222L,0.480054110354501,0.105795583999267,trunk,Chancellor Lane,48.0,manchester,2.0,-2.216528,53.474344
448,89846,-2.2167,53.475051,9,1,97,97.1,manchester,15228.0,N06222L,0.480054110354501,0.105795583999267,trunk,Chancellor Lane,48.0,manchester,2.0,-2.216528,53.474344
449,89847,-2.216871,53.475264,10,1,97,97.1,manchester,15228.0,N06222L,0.480054110354501,0.105795583999267,trunk,Chancellor Lane,48.0,manchester,2.0,-2.216528,53.474344
450,89848,-2.208912,53.474887,1,1,98,98.1,manchester,15223.0,N06221Q,0.342052105962217,0.148507782052982,trunk,Ashton Old Road,48.0,manchester,2.0,-2.211817,53.47503
451,89849,-2.210666,53.474978,2,1,98,98.1,manchester,15223.0,N06221Q,0.342052105962217,0.148507782052982,trunk,Ashton Old Road,48.0,manchester,2.0,-2.211817,53.47503
452,89850,-2.211817,53.47503,3,1,98,98.1,manchester,15223.0,N06221Q,0.342052105962217,0.148507782052982,trunk,Ashton Old Road,48.0,manchester,2.0,-2.211817,53.47503
453,89851,-2.214043,53.47516,4,1,98,98.1,manchester,15223.0,N06221Q,0.342052105962217,0.148507782052982,trunk,Ashton Old Road,48.0,manchester,2.0,-2.211817,53.47503
454,89852,-2.219738,53.475333,1,1,99,99.1,manchester,15246.0,N06241B,0.15078027317454698,0.119108753001678,trunk,Mancunian Way,48.0,manchester,2.0,-2.219442,53.47555600000001
455,89853,-2.219535,53.475492,2,1,99,99.1,manchester,15246.0,N06241B,0.15078027317454698,0.119108753001678,trunk,Mancunian Way,48.0,manchester,2.0,-2.219442,53.47555600000001
456,89854,-2.219442,53.47555600000001,3,1,99,99.1,manchester,15246.0,N06241B,0.15078027317454698,0.119108753001678,trunk,Mancunian Way,48.0,manchester,2.0,-2.219442,53.47555600000001
457,89855,-2.218882,53.475913,4,1,99,99.1,manchester,15246.0,N06241B,0.15078027317454698,0.119108753001678,trunk,Mancunian Way,48.0,manchester,2.0,-2.219442,53.47555600000001
458,89856,-2.2182,53.476185,5,1,99,99.1,manchester,15246.0,N06241B,0.15078027317454698,0.119108753001678,trunk,Mancunian Way,48.0,manchester,2.0,-2.219442,53.47555600000001
459,89857,-2.218082,53.476244,6,1,99,99.1,manchester,15246.0,N06241B,0.15078027317454698,0.119108753001678,trunk,Mancunian Way,48.0,manchester,2.0,-2.219442,53.47555600000001
460,89858,-2.228095,53.476218,1,1,100,100.1,manchester,15219.0,N06211G,0.557249442894535,0.095896331540329,secondary,Fairfield Street,48.0,manchester,1.0,-2.221223,53.475605
461,89859,-2.226915,53.476113,2,1,100,100.1,manchester,15219.0,N06211G,0.557249442894535,0.095896331540329,secondary,Fairfield Street,48.0,manchester,1.0,-2.221223,53.475605
462,89860,-2.225472,53.47599,3,1,100,100.1,manchester,15219.0,N06211G,0.557249442894535,0.095896331540329,secondary,Fairfield Street,48.0,manchester,1.0,-2.221223,53.475605
463,89861,-2.222859,53.475749,4,1,100,100.1,manchester,15219.0,N06211G,0.557249442894535,0.095896331540329,secondary,Fairfield Street,48.0,manchester,1.0,-2.221223,53.475605
464,89862,-2.221223,53.475605,5,1,100,100.1,manchester,15219.0,N06211G,0.557249442894535,0.095896331540329,secondary,Fairfield Street,48.0,manchester,1.0,-2.221223,53.475605
465,89863,-2.220259,53.475522,6,1,100,100.1,manchester,15219.0,N06211G,0.557249442894535,0.095896331540329,secondary,Fairfield Street,48.0,manchester,1.0,-2.221223,53.475605
466,89864,-2.219794,53.47548000000001,7,1,100,100.1,manchester,15219.0,N06211G,0.557249442894535,0.095896331540329,secondary,Fairfield Street,48.0,manchester,1.0,-2.221223,53.475605
467,89865,-2.261832,53.475516000000006,1,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
468,89866,-2.261531,53.475352,2,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
469,89867,-2.261156,53.474901,3,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
470,89868,-2.259686,53.473236,4,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
471,89869,-2.258742,53.472655,5,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
472,89870,-2.25665,53.47155400000001,6,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
473,89871,-2.254643,53.47108100000001,7,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
474,89872,-2.25165,53.47089,8,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
475,89873,-2.2469080000000003,53.470474,9,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
476,89874,-2.244687,53.470289,10,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
477,89875,-2.243679,53.47034300000001,11,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
478,89876,-2.242021,53.47057,12,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
479,89877,-2.240197,53.471126,13,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
480,89878,-2.239162,53.47145500000001,14,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
481,89879,-2.23722,53.47184100000001,15,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
482,89880,-2.235482,53.472026,16,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
483,89881,-2.2338400000000003,53.472486,17,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
484,89882,-2.231673,53.473501,18,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
485,89883,-2.230568,53.473897,19,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
486,89884,-2.229752,53.474038,20,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
487,89885,-2.228626,53.474025,21,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
488,89886,-2.226523,53.47371800000001,22,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
489,89887,-2.225268,53.473559,23,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
490,89888,-2.222532,53.473533,24,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
491,89889,-2.221931,53.473629,25,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
492,89890,-2.221384,53.473821,26,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
493,89891,-2.2209950000000003,53.474097,27,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
494,89892,-2.2204080000000004,53.474664,28,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
495,89893,-2.219738,53.475333,29,1,101,101.1,manchester,15220.0,N06211F,3.24070826435732,0.16090580552022798,trunk,Mancunian Way,48.0,manchester,3.0,-2.2209950000000003,53.474097
496,89894,-2.232601,53.48212,1,1,102,102.1,manchester,15260.0,N06161U,0.189380639012126,0.18240802791560395,primary,Newton Street,48.0,manchester,1.0,-2.23254,53.482171
497,89895,-2.23254,53.482171,2,1,102,102.1,manchester,15260.0,N06161U,0.189380639012126,0.18240802791560395,primary,Newton Street,48.0,manchester,1.0,-2.23254,53.482171
498,89896,-2.231603,53.48283000000001,3,1,102,102.1,manchester,15260.0,N06161U,0.189380639012126,0.18240802791560395,primary,Newton Street,48.0,manchester,1.0,-2.23254,53.482171
499,89897,-2.2307810000000003,53.48343000000001,4,1,102,102.1,manchester,15260.0,N06161U,0.189380639012126,0.18240802791560395,primary,Newton Street,48.0,manchester,1.0,-2.23254,53.482171
500,89898,-2.23362,53.482708,1,1,103,103.1,manchester,15217.0,N06191P,0.18761193394199105,0.078561504681544,primary,Lever Street,32.0,manchester,2.0,-2.232555,53.483454
501,89899,-2.232555,53.483454,2,1,103,103.1,manchester,15217.0,N06191P,0.18761193394199105,0.078561504681544,primary,Lever Street,32.0,manchester,2.0,-2.232555,53.483454
502,89900,-2.231807,53.484001,3,1,103,103.1,manchester,15217.0,N06191P,0.18761193394199105,0.078561504681544,primary,Lever Street,32.0,manchester,2.0,-2.232555,53.483454
503,89901,-2.228476,53.481009,1,1,104,104.1,manchester,15232.0,N06291F,0.109440378109565,0.066998861717205,tertiary,Laystall Street,0.0,manchester,1.0,-2.227908,53.481184
504,89902,-2.227908,53.481184,2,1,104,104.1,manchester,15232.0,N06291F,0.109440378109565,0.066998861717205,tertiary,Laystall Street,0.0,manchester,1.0,-2.227908,53.481184
505,89903,-2.2270060000000003,53.48145400000001,3,1,104,104.1,manchester,15232.0,N06291F,0.109440378109565,0.066998861717205,tertiary,Laystall Street,0.0,manchester,1.0,-2.227908,53.481184
506,89904,-2.232048,53.477736,1,1,105,105.1,manchester,15235.0,N06271L,0.580689151401408,0.059663457625452,tertiary,Store Street,0.0,manchester,1.0,-2.225517,53.48033100000001
507,89905,-2.230445,53.47836700000001,2,1,105,105.1,manchester,15235.0,N06271L,0.580689151401408,0.059663457625452,tertiary,Store Street,0.0,manchester,1.0,-2.225517,53.48033100000001
508,89906,-2.228723,53.479053,3,1,105,105.1,manchester,15235.0,N06271L,0.580689151401408,0.059663457625452,tertiary,Store Street,0.0,manchester,1.0,-2.225517,53.48033100000001
509,89907,-2.226019,53.480113,4,1,105,105.1,manchester,15235.0,N06271L,0.580689151401408,0.059663457625452,tertiary,Store Street,0.0,manchester,1.0,-2.225517,53.48033100000001
510,89908,-2.225517,53.48033100000001,5,1,105,105.1,manchester,15235.0,N06271L,0.580689151401408,0.059663457625452,tertiary,Store Street,0.0,manchester,1.0,-2.225517,53.48033100000001
511,89909,-2.224785,53.480642,6,1,105,105.1,manchester,15235.0,N06271L,0.580689151401408,0.059663457625452,tertiary,Store Street,0.0,manchester,1.0,-2.225517,53.48033100000001
512,89910,-2.228036,53.476073,1,1,106,106.1,manchester,15233.0,N06281S,0.513694316839587,0.044715717211090994,other,Adair Street,0.0,manchester,1.0,-2.222473,53.478597
513,89911,-2.227821,53.476123,2,1,106,106.1,manchester,15233.0,N06281S,0.513694316839587,0.044715717211090994,other,Adair Street,0.0,manchester,1.0,-2.222473,53.478597
514,89912,-2.227545,53.47623000000001,3,1,106,106.1,manchester,15233.0,N06281S,0.513694316839587,0.044715717211090994,other,Adair Street,0.0,manchester,1.0,-2.222473,53.478597
515,89913,-2.225764,53.476873,4,1,106,106.1,manchester,15233.0,N06281S,0.513694316839587,0.044715717211090994,other,Adair Street,0.0,manchester,1.0,-2.222473,53.478597
516,89914,-2.224251,53.47743000000001,5,1,106,106.1,manchester,15233.0,N06281S,0.513694316839587,0.044715717211090994,other,Adair Street,0.0,manchester,1.0,-2.222473,53.478597
517,89915,-2.22349,53.477938,6,1,106,106.1,manchester,15233.0,N06281S,0.513694316839587,0.044715717211090994,other,Adair Street,0.0,manchester,1.0,-2.222473,53.478597
518,89916,-2.222575,53.478522,7,1,106,106.1,manchester,15233.0,N06281S,0.513694316839587,0.044715717211090994,other,Adair Street,0.0,manchester,1.0,-2.222473,53.478597
519,89917,-2.222473,53.478597,8,1,106,106.1,manchester,15233.0,N06281S,0.513694316839587,0.044715717211090994,other,Adair Street,0.0,manchester,1.0,-2.222473,53.478597
520,89918,-2.222025,53.478897,9,1,106,106.1,manchester,15233.0,N06281S,0.513694316839587,0.044715717211090994,other,Adair Street,0.0,manchester,1.0,-2.222473,53.478597
521,89919,-2.216021,53.478222,1,1,107,107.1,manchester,15241.0,N06252E,0.109384668201131,0.004488677338447,other,Ancoats Grove,0.0,manchester,1.0,-2.217455,53.478616
522,89920,-2.217105,53.47852,2,1,107,107.1,manchester,15241.0,N06252E,0.109384668201131,0.004488677338447,other,Ancoats Grove,0.0,manchester,1.0,-2.217455,53.478616
523,89921,-2.2173380000000003,53.478593,3,1,107,107.1,manchester,15241.0,N06252E,0.109384668201131,0.004488677338447,other,Ancoats Grove,0.0,manchester,1.0,-2.217455,53.478616
524,89922,-2.217455,53.478616,4,1,107,107.1,manchester,15241.0,N06252E,0.109384668201131,0.004488677338447,other,Ancoats Grove,0.0,manchester,1.0,-2.217455,53.478616
525,89923,-2.217519,53.47862900000001,5,1,107,107.1,manchester,15241.0,N06252E,0.109384668201131,0.004488677338447,other,Ancoats Grove,0.0,manchester,1.0,-2.217455,53.478616
526,89924,-2.215325,53.480898,1,1,108,108.1,manchester,15239.0,N06252F,0.266425571774922,0.040740219868633,tertiary,Every Street,32.0,manchester,1.0,-2.217221,53.479215
527,89925,-2.216202,53.480104,2,1,108,108.1,manchester,15239.0,N06252F,0.266425571774922,0.040740219868633,tertiary,Every Street,32.0,manchester,1.0,-2.217221,53.479215
528,89926,-2.217221,53.479215,3,1,108,108.1,manchester,15239.0,N06252F,0.266425571774922,0.040740219868633,tertiary,Every Street,32.0,manchester,1.0,-2.217221,53.479215
529,89927,-2.217575,53.47891600000001,4,1,108,108.1,manchester,15239.0,N06252F,0.266425571774922,0.040740219868633,tertiary,Every Street,32.0,manchester,1.0,-2.217221,53.479215
530,89928,-2.21687,53.482089,1,1,109,109.1,manchester,15268.0,N06281P,0.463565481603173,0.151906071386774,primary,Pollard Street,48.0,manchester,1.0,-2.220392,53.480259
531,89929,-2.217701,53.48149100000001,2,1,109,109.1,manchester,15268.0,N06281P,0.463565481603173,0.151906071386774,primary,Pollard Street,48.0,manchester,1.0,-2.220392,53.480259
532,89930,-2.218959,53.48090500000001,3,1,109,109.1,manchester,15268.0,N06281P,0.463565481603173,0.151906071386774,primary,Pollard Street,48.0,manchester,1.0,-2.220392,53.480259
533,89931,-2.220392,53.480259,4,1,109,109.1,manchester,15268.0,N06281P,0.463565481603173,0.151906071386774,primary,Pollard Street,48.0,manchester,1.0,-2.220392,53.480259
534,89932,-2.222004,53.47963299999999,5,1,109,109.1,manchester,15268.0,N06281P,0.463565481603173,0.151906071386774,primary,Pollard Street,48.0,manchester,1.0,-2.220392,53.480259
535,89933,-2.222326,53.47953100000001,6,1,109,109.1,manchester,15268.0,N06281P,0.463565481603173,0.151906071386774,primary,Pollard Street,48.0,manchester,1.0,-2.220392,53.480259
536,89934,-2.24929,53.48472,1,1,110,110.1,manchester,15293.0,N06421G,0.342956028695601,0.091563219037806,primary,Blackfriars Street,48.0,manchester,1.0,-2.2522330000000004,53.486112
537,89935,-2.249982,53.485114,2,1,110,110.1,manchester,15293.0,N06421G,0.342956028695601,0.091563219037806,primary,Blackfriars Street,48.0,manchester,1.0,-2.2522330000000004,53.486112
538,89936,-2.250668,53.485553,3,1,110,110.1,manchester,15293.0,N06421G,0.342956028695601,0.091563219037806,primary,Blackfriars Street,48.0,manchester,1.0,-2.2522330000000004,53.486112
539,89937,-2.251999,53.486024,4,1,110,110.1,manchester,15293.0,N06421G,0.342956028695601,0.091563219037806,primary,Blackfriars Street,48.0,manchester,1.0,-2.2522330000000004,53.486112
540,89938,-2.2522330000000004,53.486112,5,1,110,110.1,manchester,15293.0,N06421G,0.342956028695601,0.091563219037806,primary,Blackfriars Street,48.0,manchester,1.0,-2.2522330000000004,53.486112
541,89939,-2.253318,53.48662,6,1,110,110.1,manchester,15293.0,N06421G,0.342956028695601,0.091563219037806,primary,Blackfriars Street,48.0,manchester,1.0,-2.2522330000000004,53.486112
542,89940,-2.254024,53.484913,1,1,111,111.1,manchester,15296.0,N06431Z,0.11769323645141698,0.046162005025725004,other,William Street,0.0,manchester,1.0,-2.254938,53.484997
543,89941,-2.254059,53.484933,2,1,111,111.1,manchester,15296.0,N06431Z,0.11769323645141698,0.046162005025725004,other,William Street,0.0,manchester,1.0,-2.254938,53.484997
544,89942,-2.254228,53.484962,3,1,111,111.1,manchester,15296.0,N06431Z,0.11769323645141698,0.046162005025725004,other,William Street,0.0,manchester,1.0,-2.254938,53.484997
545,89943,-2.254555,53.484844,4,1,111,111.1,manchester,15296.0,N06431Z,0.11769323645141698,0.046162005025725004,other,William Street,0.0,manchester,1.0,-2.254938,53.484997
546,89944,-2.25485,53.48493000000001,5,1,111,111.1,manchester,15296.0,N06431Z,0.11769323645141698,0.046162005025725004,other,William Street,0.0,manchester,1.0,-2.254938,53.484997
547,89945,-2.254938,53.484997,6,1,111,111.1,manchester,15296.0,N06431Z,0.11769323645141698,0.046162005025725004,other,William Street,0.0,manchester,1.0,-2.254938,53.484997
548,89946,-2.2554,53.48530699999999,7,1,111,111.1,manchester,15296.0,N06431Z,0.11769323645141698,0.046162005025725004,other,William Street,0.0,manchester,1.0,-2.254938,53.484997
549,89947,-2.256502,53.48474399999999,1,1,112,112.1,manchester,15294.0,N06431X,0.08666640780078,0.08417075929573599,trunk,Trinity Way,48.0,manchester,2.0,-2.256485,53.484764
550,89948,-2.256485,53.484764,2,1,112,112.1,manchester,15294.0,N06431X,0.08666640780078,0.08417075929573599,trunk,Trinity Way,48.0,manchester,2.0,-2.256485,53.484764
551,89949,-2.2557810000000003,53.485393,3,1,112,112.1,manchester,15294.0,N06431X,0.08666640780078,0.08417075929573599,trunk,Trinity Way,48.0,manchester,2.0,-2.256485,53.484764
552,89950,-2.25533,53.48556899999999,1,1,113,113.1,manchester,,,,,,,,,,,
553,89951,-2.255979,53.485063,2,1,113,113.1,manchester,,,,,,,,,,,
554,89952,-2.256314,53.48475500000001,3,1,113,113.1,manchester,,,,,,,,,,,
555,89953,-2.256314,53.48475500000001,1,1,114,114.1,manchester,15384.0,N06451R,0.1465428320103,0.130921177483961,trunk,Trinity Way,48.0,manchester,3.0,-2.256444,53.484638
556,89954,-2.256444,53.484638,2,1,114,114.1,manchester,15384.0,N06451R,0.1465428320103,0.130921177483961,trunk,Trinity Way,48.0,manchester,3.0,-2.256444,53.484638
557,89955,-2.257143,53.48376800000001,3,1,114,114.1,manchester,15384.0,N06451R,0.1465428320103,0.130921177483961,trunk,Trinity Way,48.0,manchester,3.0,-2.256444,53.484638
558,89956,-2.2572240000000003,53.483562,4,1,114,114.1,manchester,15384.0,N06451R,0.1465428320103,0.130921177483961,trunk,Trinity Way,48.0,manchester,3.0,-2.256444,53.484638
559,89957,-2.257406,53.483138,1,1,115,115.1,manchester,15312.0,N06611G,0.169733662568889,0.166720640448128,trunk,Trinity Way,48.0,manchester,3.0,-2.257427,53.483114
560,89958,-2.257427,53.483114,2,1,115,115.1,manchester,15312.0,N06611G,0.169733662568889,0.166720640448128,trunk,Trinity Way,48.0,manchester,3.0,-2.257427,53.483114
561,89959,-2.257556,53.482852,3,1,115,115.1,manchester,15312.0,N06611G,0.169733662568889,0.166720640448128,trunk,Trinity Way,48.0,manchester,3.0,-2.257427,53.483114
562,89960,-2.257546,53.482584,4,1,115,115.1,manchester,15312.0,N06611G,0.169733662568889,0.166720640448128,trunk,Trinity Way,48.0,manchester,3.0,-2.257427,53.483114
563,89961,-2.2575,53.482432,5,1,115,115.1,manchester,15312.0,N06611G,0.169733662568889,0.166720640448128,trunk,Trinity Way,48.0,manchester,3.0,-2.257427,53.483114
564,89962,-2.257352,53.482236,6,1,115,115.1,manchester,15312.0,N06611G,0.169733662568889,0.166720640448128,trunk,Trinity Way,48.0,manchester,3.0,-2.257427,53.483114
565,89963,-2.256883,53.481837,7,1,115,115.1,manchester,15312.0,N06611G,0.169733662568889,0.166720640448128,trunk,Trinity Way,48.0,manchester,3.0,-2.257427,53.483114
566,89964,-2.256797,53.481751,8,1,115,115.1,manchester,15312.0,N06611G,0.169733662568889,0.166720640448128,trunk,Trinity Way,48.0,manchester,3.0,-2.257427,53.483114
567,89965,-2.256934,53.481596,1,1,116,116.1,manchester,15297.0,N06451L,0.193963300474638,0.17028667740009198,trunk,Trinity Way,48.0,manchester,3.0,-2.257113,53.48178000000001
568,89966,-2.257113,53.48178000000001,2,1,116,116.1,manchester,15297.0,N06451L,0.193963300474638,0.17028667740009198,trunk,Trinity Way,48.0,manchester,3.0,-2.257113,53.48178000000001
569,89967,-2.257591,53.482191,3,1,116,116.1,manchester,15297.0,N06451L,0.193963300474638,0.17028667740009198,trunk,Trinity Way,48.0,manchester,3.0,-2.257113,53.48178000000001
570,89968,-2.257843,53.48250899999999,4,1,116,116.1,manchester,15297.0,N06451L,0.193963300474638,0.17028667740009198,trunk,Trinity Way,48.0,manchester,3.0,-2.257113,53.48178000000001
571,89969,-2.257838,53.48278199999999,5,1,116,116.1,manchester,15297.0,N06451L,0.193963300474638,0.17028667740009198,trunk,Trinity Way,48.0,manchester,3.0,-2.257113,53.48178000000001
572,89970,-2.257723,53.483002,6,1,116,116.1,manchester,15297.0,N06451L,0.193963300474638,0.17028667740009198,trunk,Trinity Way,48.0,manchester,3.0,-2.257113,53.48178000000001
573,89971,-2.257618,53.483165,7,1,116,116.1,manchester,15297.0,N06451L,0.193963300474638,0.17028667740009198,trunk,Trinity Way,48.0,manchester,3.0,-2.257113,53.48178000000001
574,89972,-2.256544,53.48163100000001,1,1,117,117.1,manchester,15377.0,N06611A,0.06201626867900401,0.00136643774847,primary,Trinity Way,48.0,manchester,1.0,-2.255878,53.481898
575,89973,-2.256159,53.481715,2,1,117,117.1,manchester,15377.0,N06611A,0.06201626867900401,0.00136643774847,primary,Trinity Way,48.0,manchester,1.0,-2.255878,53.481898
576,89974,-2.255824,53.48184499999999,3,1,117,117.1,manchester,15377.0,N06611A,0.06201626867900401,0.00136643774847,primary,Trinity Way,48.0,manchester,1.0,-2.255878,53.481898
577,89975,-2.255878,53.481898,4,1,117,117.1,manchester,15377.0,N06611A,0.06201626867900401,0.00136643774847,primary,Trinity Way,48.0,manchester,1.0,-2.255878,53.481898
578,89976,-2.255892,53.48190699999999,5,1,117,117.1,manchester,15377.0,N06611A,0.06201626867900401,0.00136643774847,primary,Trinity Way,48.0,manchester,1.0,-2.255878,53.481898
579,89977,-2.257146,53.48340400000001,1,1,118,118.1,manchester,15304.0,N06511A,0.117755320586145,0.09636524380872097,primary,Chapel Street,48.0,manchester,1.0,-2.256824,53.483411
580,89978,-2.256824,53.483411,2,1,118,118.1,manchester,15304.0,N06511A,0.117755320586145,0.09636524380872097,primary,Chapel Street,48.0,manchester,1.0,-2.256824,53.483411
581,89979,-2.256022,53.483465,3,1,118,118.1,manchester,15304.0,N06511A,0.117755320586145,0.09636524380872097,primary,Chapel Street,48.0,manchester,1.0,-2.256824,53.483411
582,89980,-2.25538,53.483499,4,1,118,118.1,manchester,15304.0,N06511A,0.117755320586145,0.09636524380872097,primary,Chapel Street,48.0,manchester,1.0,-2.256824,53.483411
583,89981,-2.255172,53.483459,1,1,119,119.1,manchester,15299.0,N06451S,0.122562094173712,0.108170839253267,primary,Chapel Street,48.0,manchester,2.0,-2.255388,53.483448
584,89982,-2.255388,53.483448,2,1,119,119.1,manchester,15299.0,N06451S,0.122562094173712,0.108170839253267,primary,Chapel Street,48.0,manchester,2.0,-2.255388,53.483448
585,89983,-2.256328,53.483412,3,1,119,119.1,manchester,15299.0,N06451S,0.122562094173712,0.108170839253267,primary,Chapel Street,48.0,manchester,2.0,-2.255388,53.483448
586,89984,-2.257006,53.483344,4,1,119,119.1,manchester,15299.0,N06451S,0.122562094173712,0.108170839253267,primary,Chapel Street,48.0,manchester,2.0,-2.255388,53.483448
587,89985,-2.255199,53.48365500000001,1,1,120,120.1,manchester,15307.0,N06521E,0.124009544736983,0.08243263041375799,primary,New Bailey Street,48.0,manchester,1.0,-2.254835,53.483351
588,89986,-2.254835,53.483351,2,1,120,120.1,manchester,15307.0,N06521E,0.124009544736983,0.08243263041375799,primary,New Bailey Street,48.0,manchester,1.0,-2.254835,53.483351
589,89987,-2.2541740000000003,53.482724,3,1,120,120.1,manchester,15307.0,N06521E,0.124009544736983,0.08243263041375799,primary,New Bailey Street,48.0,manchester,1.0,-2.254835,53.483351
590,89988,-2.254249,53.482696,1,1,121,121.1,manchester,15306.0,N06511C,0.07416131146552,0.069337879488174,primary,New Bailey Street,48.0,manchester,1.0,-2.254298,53.482728
591,89989,-2.254298,53.482728,2,1,121,121.1,manchester,15306.0,N06511C,0.07416131146552,0.069337879488174,primary,New Bailey Street,48.0,manchester,1.0,-2.254298,53.482728
592,89990,-2.2548470000000003,53.483258,3,1,121,121.1,manchester,15306.0,N06511C,0.07416131146552,0.069337879488174,primary,New Bailey Street,48.0,manchester,1.0,-2.254298,53.482728
