name_osm,link_id_osm,from_node_id_osm,to_node_id_osm,name_tmc,link_id_tmc,from_node_id_tmc,to_node_id_tmc
Harvest Square Court,440,14245,141,110+05702,100000048,100000049,100000050
Harvest Square Court,441,141,14245,110+05702,100000048,100000049,100000050
Harvest Square Court,442,141,14243,110+05702,100000048,100000049,100000050
Harvest Square Court,443,14243,141,110+05702,100000048,100000049,100000050
Conestoga Way,444,293,257,110+05702,100000048,100000049,100000050
Conestoga Way,445,257,293,110+05702,100000048,100000049,100000050
Conestoga Way,446,257,29,110+05702,100000048,100000049,100000050
Conestoga Way,447,29,257,110+05702,100000048,100000049,100000050
Conestoga Way,448,29,294,110+05702,100000048,100000049,100000050
Conestoga Way,449,294,29,110+05702,100000048,100000049,100000050
Gate Post Way,450,112,295,110+05702,100000048,100000049,100000050
Gate Post Way,451,295,112,110+05702,100000048,100000049,100000050
Gate Post Way,452,162,112,110+05702,100000048,100000049,100000050
Gate Post Way,453,112,162,110+05702,100000048,100000049,100000050
York Manor Way,454,297,298,110+05701,100000047,100000048,100000049
York Manor Way,455,298,297,110+05701,100000047,100000048,100000049
Iron Gate Court,456,14242,299,110+05702,100000048,100000049,100000050
Iron Gate Court,457,299,14242,110+05702,100000048,100000049,100000050
Durham Drive,458,158,102,110+05701,100000047,100000048,100000049
Durham Drive,459,102,158,110+05701,100000047,100000048,100000049
Duxford Court,460,203,300,110+05702,100000048,100000049,100000050
Duxford Court,461,300,203,110+05702,100000048,100000049,100000050
Woodford Road,462,191,301,110+05703,100000049,100000050,100000051
Woodford Road,463,301,191,110+05703,100000049,100000050,100000051
Woodford Road,464,301,302,110+05703,100000049,100000050,100000051
Woodford Road,465,302,301,110+05703,100000049,100000050,100000051
Woodford Road,466,302,25,110+05703,100000049,100000050,100000051
Woodford Road,467,25,302,110+05703,100000049,100000050,100000051
River View Court,468,286,303,110+05704,100000050,100000051,100000052
River View Court,469,303,286,110+05704,100000050,100000051,100000052
Kingsgate Road,470,9,119,110+05702,100000048,100000049,100000050
Kingsgate Road,471,119,9,110+05702,100000048,100000049,100000050
Kingsgate Road,472,119,304,110+05702,100000048,100000049,100000050
Kingsgate Road,473,304,119,110+05702,100000048,100000049,100000050
Snowpine Way,474,305,306,110+05703,100000049,100000050,100000051
Snowpine Way,475,306,305,110+05703,100000049,100000050,100000051
Brickyard Road,476,52,307,110+05701,100000047,100000048,100000049
Brickyard Road,477,307,52,110+05701,100000047,100000048,100000049
Brickyard Road,478,307,308,110+05701,100000047,100000048,100000049
Brickyard Road,479,308,307,110+05701,100000047,100000048,100000049
Brickyard Road,480,308,309,110+05701,100000047,100000048,100000049
Brickyard Road,481,309,308,110+05701,100000047,100000048,100000049
Brickyard Road,482,309,310,110+05701,100000047,100000048,100000049
Brickyard Road,483,310,309,110+05701,100000047,100000048,100000049
Brickyard Road,484,310,311,110+05701,100000047,100000048,100000049
Brickyard Road,485,311,310,110+05701,100000047,100000048,100000049
Brickyard Road,486,311,237,110+05702,100000048,100000049,100000050
Brickyard Road,487,237,311,110+05702,100000048,100000049,100000050
Brickyard Road,488,237,246,110+05702,100000048,100000049,100000050
Brickyard Road,489,246,237,110+05702,100000048,100000049,100000050
Brickyard Road,490,246,312,110+05702,100000048,100000049,100000050
Brickyard Road,491,312,246,110+05702,100000048,100000049,100000050
Brickyard Road,492,312,313,110+05702,100000048,100000049,100000050
Brickyard Road,493,313,312,110+05702,100000048,100000049,100000050
Brickyard Road,494,313,304,110+05702,100000048,100000049,100000050
Brickyard Road,495,304,313,110+05702,100000048,100000049,100000050
Brickyard Road,496,304,284,110+05702,100000048,100000049,100000050
Brickyard Road,497,284,304,110+05702,100000048,100000049,100000050
Brickyard Road,498,284,212,110+05702,100000048,100000049,100000050
Brickyard Road,499,212,284,110+05702,100000048,100000049,100000050
Brickyard Road,500,212,314,110+05703,100000049,100000050,100000051
Brickyard Road,501,314,212,110+05703,100000049,100000050,100000051
Brickyard Road,502,314,315,110+05703,100000049,100000050,100000051
Brickyard Road,503,315,314,110+05703,100000049,100000050,100000051
Masters Court,504,291,317,110+05701,100000047,100000048,100000049
Masters Court,505,317,291,110+05701,100000047,100000048,100000049
Eggert Drive,506,19,3,110P05699,100000045,100000046,100000047
Eggert Drive,507,3,19,110P05699,100000045,100000046,100000047
Eggert Drive,508,3,14349,110P05699,100000045,100000046,100000047
Eggert Drive,509,14349,3,110P05699,100000045,100000046,100000047
Eggert Drive,510,18,27,110+05700,100000046,100000047,100000048
Eggert Drive,511,27,18,110+05700,100000046,100000047,100000048
Eggert Drive,512,27,13173,110+05700,100000046,100000047,100000048
Eggert Drive,513,13173,27,110+05700,100000046,100000047,100000048
Eggert Drive,514,13173,3,110P05699,100000045,100000046,100000047
Eggert Drive,515,3,13173,110P05699,100000045,100000046,100000047
Rapley Preserve Circle,516,320,321,110+05701,100000047,100000048,100000049
Rapley Preserve Circle,517,321,320,110+05701,100000047,100000048,100000049
Rapley Preserve Circle,518,321,297,110+05701,100000047,100000048,100000049
Rapley Preserve Circle,519,297,321,110+05701,100000047,100000048,100000049
Rapley Preserve Circle,520,297,320,110+05701,100000047,100000048,100000049
Rapley Preserve Circle,521,320,297,110+05701,100000047,100000048,100000049
Abbey Drive,522,322,281,110+05702,100000048,100000049,100000050
Abbey Drive,523,281,322,110+05702,100000048,100000049,100000050
Donegal Court,524,323,324,110+05702,100000048,100000049,100000050
Donegal Court,525,324,323,110+05702,100000048,100000049,100000050
Crimson Leaf Terrace,526,325,271,110+05701,100000047,100000048,100000049
Crimson Leaf Terrace,527,271,325,110+05701,100000047,100000048,100000049
Crimson Leaf Terrace,528,271,226,110+05701,100000047,100000048,100000049
Crimson Leaf Terrace,529,226,271,110+05701,100000047,100000048,100000049
Crimson Leaf Terrace,530,226,326,110+05701,100000047,100000048,100000049
Crimson Leaf Terrace,531,326,226,110+05701,100000047,100000048,100000049
Capri Place,532,319,14377,110+05700,100000046,100000047,100000048
Capri Place,533,14377,319,110+05700,100000046,100000047,100000048
Holly Leaf Lane,534,327,104,110+05701,100000047,100000048,100000049
Holly Leaf Lane,535,104,327,110+05701,100000047,100000048,100000049
Holly Leaf Lane,536,104,171,110+05701,100000047,100000048,100000049
Holly Leaf Lane,537,171,104,110+05701,100000047,100000048,100000049
Holly Leaf Lane,538,171,114,110+05701,100000047,100000048,100000049
Holly Leaf Lane,539,114,171,110+05701,100000047,100000048,100000049
Bridle Court,540,328,138,110+05701,100000047,100000048,100000049
Bridle Court,541,138,328,110+05701,100000047,100000048,100000049
Bridle Court,542,138,329,110+05701,100000047,100000048,100000049
Bridle Court,543,329,138,110+05701,100000047,100000048,100000049
Holly Hill Place,544,151,302,110+05703,100000049,100000050,100000051
Holly Hill Place,545,302,151,110+05703,100000049,100000050,100000051
Holly Hill Place,546,302,330,110+05703,100000049,100000050,100000051
Holly Hill Place,547,330,302,110+05703,100000049,100000050,100000051
Bluegrass Road,548,331,38,110+05702,100000048,100000049,100000050
Bluegrass Road,549,38,331,110+05702,100000048,100000049,100000050
Natelli Woods Lane,550,13048,332,110+05701,100000047,100000048,100000049
Natelli Woods Lane,551,332,13048,110+05701,100000047,100000048,100000049
Corral Drive,552,22,335,110+05703,100000049,100000050,100000051
Corral Drive,553,335,22,110+05703,100000049,100000050,100000051
Corral Drive,554,335,60,110+05703,100000049,100000050,100000051
Corral Drive,555,60,335,110+05703,100000049,100000050,100000051
Pinkney Court,556,132,337,110+05702,100000048,100000049,100000050
Pinkney Court,557,337,132,110+05702,100000048,100000049,100000050
Vendome Drive,558,340,341,110+05700,100000046,100000047,100000048
Vendome Drive,559,341,340,110+05700,100000046,100000047,100000048
Vendome Drive,560,341,342,110+05700,100000046,100000047,100000048
Vendome Drive,561,342,341,110+05700,100000046,100000047,100000048
Vendome Drive,562,342,130,110+05700,100000046,100000047,100000048
Vendome Drive,563,130,342,110+05700,100000046,100000047,100000048
Vendome Drive,564,130,56,110+05700,100000046,100000047,100000048
Vendome Drive,565,56,130,110+05700,100000046,100000047,100000048
Langford Court,566,84,343,110+05702,100000048,100000049,100000050
Langford Court,567,343,84,110+05702,100000048,100000049,100000050
Fawsett Road,568,14103,45,110+05702,100000048,100000049,100000050
Fawsett Road,569,45,14103,110+05702,100000048,100000049,100000050
Stanmore Drive,570,344,345,110+05704,100000050,100000051,100000052
Stanmore Drive,571,345,344,110+05704,100000050,100000051,100000052
Stanmore Drive,572,345,146,110+05703,100000049,100000050,100000051
Stanmore Drive,573,146,345,110+05703,100000049,100000050,100000051
Stanmore Drive,574,146,346,110+05703,100000049,100000050,100000051
Stanmore Drive,575,346,146,110+05703,100000049,100000050,100000051
Stanmore Drive,576,346,13852,110+05703,100000049,100000050,100000051
Stanmore Drive,577,13852,346,110+05703,100000049,100000050,100000051
Stanmore Drive,578,13852,336,110+05703,100000049,100000050,100000051
Stanmore Drive,579,336,13852,110+05703,100000049,100000050,100000051
Stanmore Drive,580,336,168,110+05703,100000049,100000050,100000051
Stanmore Drive,581,168,336,110+05703,100000049,100000050,100000051
Stanmore Drive,582,168,347,110+05703,100000049,100000050,100000051
Stanmore Drive,583,347,168,110+05703,100000049,100000050,100000051
Hall Road,584,349,131,110+05702,100000048,100000049,100000050
Hall Road,585,131,349,110+05702,100000048,100000049,100000050
Hall Road,586,131,89,110+05702,100000048,100000049,100000050
Hall Road,587,89,131,110+05702,100000048,100000049,100000050
Hall Road,588,89,350,110+05702,100000048,100000049,100000050
Hall Road,589,350,89,110+05702,100000048,100000049,100000050
Hall Road,590,351,229,110+05703,100000049,100000050,100000051
Hall Road,591,229,351,110+05703,100000049,100000050,100000051
Norton Road,592,91,14378,110+05703,100000049,100000050,100000051
Norton Road,593,14378,91,110+05703,100000049,100000050,100000051
Wing Foot Court,594,352,353,110+05701,100000047,100000048,100000049
Wing Foot Court,595,353,352,110+05701,100000047,100000048,100000049
Holloway Hill Court,596,354,355,110+05701,100000047,100000048,100000049
Holloway Hill Court,597,355,354,110+05701,100000047,100000048,100000049
Town Gate Court,598,172,356,110+05701,100000047,100000048,100000049
Town Gate Court,599,356,172,110+05701,100000047,100000048,100000049
Belfast Road,600,359,360,110+05702,100000048,100000049,100000050
Belfast Road,601,360,359,110+05702,100000048,100000049,100000050
Vendome Court,602,361,342,110+05700,100000046,100000047,100000048
Vendome Court,603,342,361,110+05700,100000046,100000047,100000048
Stanmore Court,604,345,362,110+05704,100000050,100000051,100000052
Stanmore Court,605,362,345,110+05704,100000050,100000051,100000052
Mayberry Court,606,232,363,110+05702,100000048,100000049,100000050
Mayberry Court,607,363,232,110+05702,100000048,100000049,100000050
Alloway Drive,608,346,10461,110+05703,100000049,100000050,100000051
Alloway Drive,609,10461,346,110+05703,100000049,100000050,100000051
Alloway Drive,610,10461,13088,110+05703,100000049,100000050,100000051
Alloway Drive,611,13088,10461,110+05703,100000049,100000050,100000051
Clover Lane,612,367,14055,110+05702,100000048,100000049,100000050
Clover Lane,613,14055,367,110+05702,100000048,100000049,100000050
Meriden Road,614,368,202,110+05702,100000048,100000049,100000050
Meriden Road,615,202,368,110+05702,100000048,100000049,100000050
Meriden Road,616,202,14059,110+05702,100000048,100000049,100000050
Meriden Road,617,14059,202,110+05702,100000048,100000049,100000050
Horseshoe Lane,618,369,292,110+05701,100000047,100000048,100000049
Horseshoe Lane,619,292,369,110+05701,100000047,100000048,100000049
Horseshoe Lane,620,292,311,110+05702,100000048,100000049,100000050
Horseshoe Lane,621,311,292,110+05702,100000048,100000049,100000050
Horseshoe Lane,622,311,126,110+05702,100000048,100000049,100000050
Horseshoe Lane,623,126,311,110+05702,100000048,100000049,100000050
Horseshoe Lane,624,126,313,110+05702,100000048,100000049,100000050
Horseshoe Lane,625,313,126,110+05702,100000048,100000049,100000050
Masters Terrace,626,289,370,110+05701,100000047,100000048,100000049
Masters Terrace,627,370,289,110+05701,100000047,100000048,100000049
Alloway Court,628,365,371,110+05702,100000048,100000049,100000050
Alloway Court,629,371,365,110+05702,100000048,100000049,100000050
Belle Terre Way,630,100,13763,110+05702,100000048,100000049,100000050
Belle Terre Way,631,13763,100,110+05702,100000048,100000049,100000050
Beman Woods Way,632,14007,352,110+05701,100000047,100000048,100000049
Fawn Trail Court,633,72,373,110+05701,100000047,100000048,100000049
Fawn Trail Court,634,373,72,110+05701,100000047,100000048,100000049
Belfast Place,635,13924,9,110+05702,100000048,100000049,100000050
Belfast Place,636,9,13924,110+05702,100000048,100000049,100000050
Bit and Spur Lane,637,335,13754,110+05703,100000049,100000050,100000051
Bit and Spur Lane,638,13754,335,110+05703,100000049,100000050,100000051
Spicewood Lane,639,231,187,110+05702,100000048,100000049,100000050
Spicewood Lane,640,187,231,110+05702,100000048,100000049,100000050
Pleasant Gate Lane,641,225,13695,110+05701,100000047,100000048,100000049
Pleasant Gate Lane,642,13695,225,110+05701,100000047,100000048,100000049
Iron Gate Road,643,189,156,110+05702,100000048,100000049,100000050
Iron Gate Road,644,156,189,110+05702,100000048,100000049,100000050
Iron Gate Road,645,156,193,110+05702,100000048,100000049,100000050
Iron Gate Road,646,193,156,110+05702,100000048,100000049,100000050
Iron Gate Road,647,193,299,110+05702,100000048,100000049,100000050
Iron Gate Road,648,299,193,110+05702,100000048,100000049,100000050
Iron Gate Road,649,299,14379,110+05702,100000048,100000049,100000050
Iron Gate Road,650,14379,299,110+05702,100000048,100000049,100000050
Counselman Road,651,37,277,110+05703,100000049,100000050,100000051
Counselman Road,652,277,37,110+05703,100000049,100000050,100000051
Counselman Road,653,277,301,110+05703,100000049,100000050,100000051
Counselman Road,654,301,277,110+05703,100000049,100000050,100000051
Willow Gate Court,655,240,379,110+05701,100000047,100000048,100000049
Willow Gate Court,656,379,240,110+05701,100000047,100000048,100000049
Persimmon Tree Road,657,98,235,110+05702,100000048,100000049,100000050
Persimmon Tree Road,658,235,98,110+05702,100000048,100000049,100000050
Rapley Preserve Drive,659,68,13075,110+05701,100000047,100000048,100000049
Hackamore Drive,660,312,118,110+05702,100000048,100000049,100000050
Hackamore Drive,661,118,312,110+05702,100000048,100000049,100000050
Hackamore Drive,662,118,247,110+05702,100000048,100000049,100000050
Hackamore Drive,663,247,118,110+05702,100000048,100000049,100000050
Hackamore Drive,664,247,236,110+05702,100000048,100000049,100000050
Hackamore Drive,665,236,247,110+05702,100000048,100000049,100000050
Hackamore Drive,666,236,369,110+05702,100000048,100000049,100000050
Hackamore Drive,667,369,236,110+05702,100000048,100000049,100000050
Hackamore Drive,668,369,290,110+05701,100000047,100000048,100000049
Hackamore Drive,669,290,369,110+05701,100000047,100000048,100000049
Hackamore Drive,670,290,309,110+05701,100000047,100000048,100000049
Hackamore Drive,671,309,290,110+05701,100000047,100000048,100000049
Pegasus Court,672,380,364,110+05703,100000049,100000050,100000051
