,name,corridor_id,corridor_link_order,from_node_id,to_node_id,timestamp,volume,travel_time,speed,reference_speed,density,queue,notes
3747,110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T05:00,,0.0004330416666666667,48.0,30.0,,,
3748,110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T05:00,,0.03572535714285714,28.0,30.0,,,
3749,110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
3750,110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T05:00,,0.012382297615048707,29.77,33.0,,,
3751,110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T05:00,,0.013182038461538462,26.0,29.0,,,
3752,110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T05:00,,0.0009772097976570818,28.17,31.0,,,
3753,110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T05:00,,0.03237161290322581,31.0,31.0,,,
3754,110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T05:00,,0.0006539333333333334,30.0,31.0,,,
3755,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T05:00,,0.0011849375,32.0,31.0,,,
3756,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T05:00,,0.011184142857142856,35.0,35.0,,,
3757,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T05:00,,0.009508833184124143,33.51,32.0,,,
3758,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T05:00,,0.0016555242566510173,31.95,31.0,,,
3759,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T05:00,,0.007022631578947368,38.0,36.0,,,
3760,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T05:00,,0.00306055,40.0,35.0,,,
3761,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T05:00,,0.010790685714285713,35.0,35.0,,,
3762,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T05:00,,0.00025405714285714286,35.0,35.0,,,
3763,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T05:00,,0.020311641706696807,35.39,35.0,,,
3764,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T05:00,,0.0103394,35.0,36.0,,,
3765,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T05:00,,0.014045825000000001,40.0,40.0,,,
3766,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T05:00,,0.0185365,42.0,42.0,,,
3767,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T05:00,,0.015194297872340425,47.0,47.0,,,
3768,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T05:00,,0.0034070408163265307,49.0,48.0,,,
3769,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T05:00,,0.018387115384615384,52.0,50.0,,,
3770,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T05:00,,0.015371905660377359,53.0,48.0,,,
3771,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T05:00,,0.012814530612244898,49.0,48.0,,,
3772,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T05:00,,0.0012826603773584905,53.0,48.0,,,
3773,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T05:00,,0.03290122448979592,49.0,48.0,,,
3774,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T05:00,,0.0001763846153846154,52.0,45.0,,,
3775,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T05:00,,0.011629865384615384,52.0,45.0,,,
3776,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T05:00,,0.0014254038461538462,52.0,43.0,,,
3777,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T05:00,,0.005468963296844816,46.59,47.0,,,
3778,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T05:00,,0.014846962809917357,48.4,48.0,,,
3779,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T05:00,,0.008651066010660105,48.78,49.0,,,
3780,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T05:00,,0.0046761187698833515,47.15,41.0,,,
3781,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
3782,110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T05:05,,0.0008183937274846366,47.19,44.0,,,
3783,110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T05:05,,0.003464908594242488,47.59,44.0,,,
3784,110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T05:05,,0.01085310447128629,47.19,49.0,,,
3785,110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T05:05,,0.018448351351351353,37.0,48.0,,,
3786,110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T05:05,,0.008154190711733992,36.39,48.0,,,
3787,110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
3788,110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T05:05,,0.01783157894736842,35.34,50.0,,,
3789,110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T05:05,,0.00018839341529485308,47.99,50.0,,,
3790,110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T05:05,,0.030621780303030303,52.8,48.0,,,
3791,110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T05:05,,0.001369035846724351,48.54,41.0,,,
3792,110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T05:05,,0.011890468101170254,52.98,50.0,,,
3793,110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T05:05,,0.013267374959136971,61.18,50.0,,,
3794,110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T05:05,,0.015631475409836067,61.0,50.0,,,
3795,110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T05:05,,0.00286048275862069,58.0,48.0,,,
3796,110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T05:05,,0.011384142857142857,63.0,47.0,,,
3797,110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T05:05,,0.013377241379310345,58.0,43.0,,,
3798,110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T05:05,,0.011485620689655173,58.0,40.0,,,
3799,110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T05:05,,0.007452374356944995,50.54,36.0,,,
3800,110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T05:05,,0.013430262862278141,44.51,30.0,,,
3801,110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T05:05,,0.00020933456561922362,43.28,30.0,,,
3802,110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T05:05,,0.00815317335725499,44.59,30.0,,,
3803,110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T05:05,,0.004352477854919799,41.77,32.0,,,
3804,110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T05:05,,0.0057132802465964545,38.93,29.0,,,
3805,110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T05:05,,0.0028182174338883446,20.42,25.0,,,
3806,110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T05:05,,0.011066951566951568,35.1,31.0,,,
3807,110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T05:05,,0.008681425000000001,40.0,33.0,,,
3808,110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T05:05,,0.00033802083333333335,48.0,31.0,,,
3809,110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T05:05,,0.0004330416666666667,48.0,30.0,,,
3810,110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T05:05,,0.03572535714285714,28.0,30.0,,,
3811,110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
3812,110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T05:05,,0.011890999999999999,31.0,33.0,,,
3813,110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T05:05,,0.013182038461538462,26.0,29.0,,,
3814,110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T05:05,,0.0010195555555555554,27.0,31.0,,,
3815,110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T05:05,,0.03237161290322581,31.0,31.0,,,
3816,110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T05:05,,0.0006539333333333334,30.0,31.0,,,
3817,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T05:05,,0.0011849375,32.0,31.0,,,
3818,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T05:05,,0.011184142857142856,35.0,35.0,,,
3819,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T05:05,,0.008668144722524484,36.76,32.0,,,
3820,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T05:05,,0.002203916666666667,24.0,31.0,,,
3821,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T05:05,,0.007022631578947368,38.0,36.0,,,
3822,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T05:05,,0.00306055,40.0,35.0,,,
3823,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T05:05,,0.010790685714285713,35.0,35.0,,,
3824,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T05:05,,0.00025405714285714286,35.0,35.0,,,
3825,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T05:05,,0.019967472222222223,36.0,35.0,,,
3826,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T05:05,,0.0103394,35.0,36.0,,,
3827,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T05:05,,0.014045825000000001,40.0,40.0,,,
3828,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T05:05,,0.0185365,42.0,42.0,,,
3829,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T05:05,,0.015194297872340425,47.0,47.0,,,
3830,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T05:05,,0.0034070408163265307,49.0,48.0,,,
3831,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T05:05,,0.018387115384615384,52.0,50.0,,,
3832,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T05:05,,0.015371905660377359,53.0,48.0,,,
3833,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T05:05,,0.012814530612244898,49.0,48.0,,,
3834,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T05:05,,0.0012826603773584905,53.0,48.0,,,
3835,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T05:05,,0.03290122448979592,49.0,48.0,,,
3836,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T05:05,,0.0001763846153846154,52.0,45.0,,,
3837,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T05:05,,0.011629865384615384,52.0,45.0,,,
3838,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T05:05,,0.0014254038461538462,52.0,43.0,,,
3839,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T05:05,,0.005539108695652174,46.0,47.0,,,
3840,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T05:05,,0.014665163265306123,49.0,48.0,,,
3841,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T05:05,,0.00843998,50.0,49.0,,,
3842,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T05:05,,0.004374583333333334,50.4,41.0,,,
3843,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
3844,110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T05:10,,0.0008012448132780083,48.2,44.0,,,
3845,110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T05:10,,0.0034210580912863073,48.2,44.0,,,
3846,110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T05:10,,0.010538230452674897,48.6,49.0,,,
3847,110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T05:10,,0.018856049723756905,36.2,48.0,,,
3848,110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T05:10,,0.010526108549130896,28.19,48.0,,,
3849,110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
3850,110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T05:10,,0.01969890590809628,31.99,50.0,,,
3851,110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T05:10,,0.00019654347826086958,46.0,50.0,,,
3852,110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T05:10,,0.03182736220472441,50.8,48.0,,,
3853,110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T05:10,,0.0014079025423728811,47.2,41.0,,,
3854,110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T05:10,,0.012856265306122449,49.0,50.0,,,
3855,110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T05:10,,0.013398778474744138,60.58,50.0,,,
3856,110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T05:10,,0.016227365554799183,58.76,50.0,,,
3857,110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T05:10,,0.0029004895104895105,57.2,48.0,,,
3858,110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T05:10,,0.012434136615811373,57.68,47.0,,,
3859,110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T05:10,,0.01377138800141995,56.34,43.0,,,
3860,110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T05:10,,0.011450085940185631,58.18,40.0,,,
3861,110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T05:10,,0.007030856822848609,53.57,36.0,,,
3862,110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T05:10,,0.013117862628922537,45.57,30.0,,,
3863,110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T05:10,,0.0002157142857142857,42.0,30.0,,,
3864,110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T05:10,,0.00815317335725499,44.59,30.0,,,
3865,110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T05:10,,0.004124387477313975,44.08,32.0,,,
3866,110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T05:10,,0.006011297297297297,37.0,29.0,,,
3867,110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T05:10,,0.004426769230769231,13.0,25.0,,,
3868,110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T05:10,,0.009960256410256411,39.0,31.0,,,
3869,110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T05:10,,0.007088324147785263,48.99,33.0,,,
3870,110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T05:10,,0.0003193897637795276,50.8,31.0,,,
3871,110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T05:10,,0.00040917322834645674,50.8,30.0,,,
3872,110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T05:10,,0.020098653807514567,49.77,30.0,,,
3873,110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
3874,110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T05:10,,0.008396833712984055,43.9,33.0,,,
3875,110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T05:10,,0.013182038461538462,26.0,29.0,,,
3876,110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T05:10,,0.0010195555555555554,27.0,31.0,,,
3877,110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T05:10,,0.03237161290322581,31.0,31.0,,,
3878,110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T05:10,,0.0005135602094240837,38.2,31.0,,,
3879,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T05:10,,0.000976764554353426,38.82,31.0,,,
3880,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T05:10,,0.010344741014799153,37.84,35.0,,,
3881,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T05:10,,0.009292534266550015,34.29,32.0,,,
3882,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T05:10,,0.0015543344108139877,34.03,31.0,,,
3883,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T05:10,,0.00705978835978836,37.8,36.0,,,
3884,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T05:10,,0.0033140768814293453,36.94,35.0,,,
3885,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T05:10,,0.01131437986818454,33.38,35.0,,,
3886,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T05:10,,0.0002698634294385432,32.95,35.0,,,
3887,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T05:10,,0.02129863703703704,33.75,35.0,,,
3888,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T05:10,,0.009540706564724492,37.93,36.0,,,
3889,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T05:10,,0.013512097162097163,41.58,40.0,,,
3890,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T05:10,,0.017546382691007438,44.37,42.0,,,
3891,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T05:10,,0.015194297872340425,47.0,47.0,,,
3892,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T05:10,,0.0034070408163265307,49.0,48.0,,,
3893,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T05:10,,0.0186744140625,51.2,50.0,,,
3894,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T05:10,,0.01665394521668029,48.92,48.0,,,
3895,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T05:10,,0.012814530612244898,49.0,48.0,,,
3896,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T05:10,,0.0013664522613065326,49.75,48.0,,,
3897,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T05:10,,0.03290122448979592,49.0,48.0,,,
3898,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T05:10,,0.00020202643171806167,45.4,45.0,,,
3899,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T05:10,,0.013320550660792952,45.4,45.0,,,
3900,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T05:10,,0.0016641445891333634,44.54,43.0,,,
3901,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T05:10,,0.005539108695652174,46.0,47.0,,,
3902,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T05:10,,0.014665163265306123,49.0,48.0,,,
3903,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T05:10,,0.00843998,50.0,49.0,,,
3904,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T05:10,,0.00430623046875,51.2,41.0,,,
3905,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
3906,110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T05:15,,0.0007881632653061225,49.0,44.0,,,
3907,110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T05:15,,0.0033652040816326534,49.0,44.0,,,
3908,110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T05:15,,0.010669958333333333,48.0,49.0,,,
3909,110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T05:15,,0.016791857318573186,40.65,48.0,,,
3910,110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T05:15,,0.009206670803599132,32.23,48.0,,,
3911,110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
3912,110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T05:15,,0.020873401788671746,30.19,50.0,,,
3913,110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T05:15,,0.00019654347826086958,46.0,50.0,,,
3914,110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T05:15,,0.03052350387011516,52.97,48.0,,,
3915,110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T05:15,,0.001273045977011494,52.2,41.0,,,
3916,110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T05:15,,0.012861514904042467,48.98,50.0,,,
3917,110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T05:15,,0.013915618035316303,58.33,50.0,,,
3918,110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T05:15,,0.01644,58.0,50.0,,,
3919,110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T05:15,,0.002880347222222222,57.6,48.0,,,
3920,110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T05:15,,0.013089998174849425,54.79,47.0,,,
3921,110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T05:15,,0.014475373134328359,53.6,43.0,,,
3922,110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T05:15,,0.012245698529411765,54.4,40.0,,,
3923,110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T05:15,,0.00801368085106383,47.0,36.0,,,
3924,110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T05:15,,0.013876067780872796,43.08,30.0,,,
3925,110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T05:15,,0.00016865227103499624,53.72,30.0,,,
3926,110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T05:15,,0.008189907636855146,44.39,30.0,,,
3927,110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T05:15,,0.004216210575139147,43.12,32.0,,,
3928,110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T05:15,,0.005811810817873007,38.27,29.0,,,
3929,110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T05:15,,0.003587780548628429,16.04,25.0,,,
3930,110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T05:15,,0.009960256410256411,39.0,31.0,,,
3931,110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T05:15,,0.007149619106444308,48.57,33.0,,,
3932,110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T05:15,,0.00032192460317460316,50.4,31.0,,,
3933,110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T05:15,,0.000412420634920635,50.4,30.0,,,
3934,110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T05:15,,0.018873773584905662,53.0,30.0,,,
3935,110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
3936,110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T05:15,,0.007522877551020408,49.0,33.0,,,
3937,110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T05:15,,0.013182038461538462,26.0,29.0,,,
3938,110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T05:15,,0.0010195555555555554,27.0,31.0,,,
3939,110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T05:15,,0.03745875326614408,26.79,31.0,,,
3940,110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T05:15,,0.0006629942548158162,29.59,31.0,,,
3941,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T05:15,,0.0012481237656352864,30.38,31.0,,,
3942,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T05:15,,0.012619116698903933,31.02,35.0,,,
3943,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T05:15,,0.009104028571428571,35.0,32.0,,,
3944,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T05:15,,0.0013778067205001303,38.39,31.0,,,
3945,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T05:15,,0.007293249521727247,36.59,36.0,,,
3946,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T05:15,,0.0033087027027027026,37.0,35.0,,,
3947,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T05:15,,0.011678231292517004,32.34,35.0,,,
3948,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T05:15,,0.0002945346141106327,30.19,35.0,,,
3949,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T05:15,,0.026466458026509574,27.16,35.0,,,
3950,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T05:15,,0.007866934782608696,46.0,36.0,,,
3951,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T05:15,,0.012213760869565217,46.0,40.0,,,
3952,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T05:15,,0.01498043101789494,51.97,42.0,,,
3953,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T05:15,,0.013219770455386894,54.02,47.0,,,
3954,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T05:15,,0.003032055938975663,55.06,48.0,,,
3955,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T05:15,,0.017061563169164882,56.04,50.0,,,
3956,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T05:15,,0.01570678619625988,51.87,48.0,,,
3957,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T05:15,,0.013269484361792054,47.32,48.0,,,
3958,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T05:15,,0.0015478369763205829,43.92,48.0,,,
